nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,n_neighbors,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
4,1111,Hardware,010,Sim and Refreshed,010,0,5,4,0.29125,nan,nan,nan,nan,nan
4,1111,Simulation,010,Simulation,010,0,5,4,0.9625,0.90625,0.984375,0.9375,0.953125,0.921875
4,1111,Simulation,010,Hardware,010,0,5,4,0.07476635514018691,nan,nan,nan,nan,nan
4,1111,Simulation,010,Refreshed_Simulation,010,0,5,4,0.2275,nan,nan,nan,nan,nan
4,1111,Simulation,010,Refreshed_Hardware,010,0,5,4,0.56,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,5,4,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,010,Hardware,010,0,5,4,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Simulation,010,0,5,4,0.325,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Refreshed_Hardware,010,0,5,4,0.52,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,010,Refreshed_Hardware,010,0,5,4,1.0,1.0,1.0,1.0,1.0,1.0
4,1100,Refreshed_Hardware,010,Hardware,010,0,5,4,0.9649122807017544,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,010,Simulation,010,0,5,4,0.86,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,010,Refreshed_Simulation,010,0,5,4,0.525,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,5,0,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Simulation,001,0,5,0,0.2625,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Simulation,001,0,5,0,0.05,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Hardware,001,0,5,0,0.68,nan,nan,nan,nan,nan
4,1111,Hardware,001,Sim and Refreshed,001,0,5,0,0.15625,nan,nan,nan,nan,nan
4,1111,Simulation,001,Simulation,001,0,5,0,0.9125,0.953125,0.921875,0.90625,0.921875,0.921875
4,1111,Simulation,001,Hardware,001,0,5,0,0.3691588785046729,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Simulation,001,0,5,0,0.06,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Hardware,001,0,5,0,0.69,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,5,0,0.9875,1.0,0.984375,1.0,1.0,1.0
4,1111,Refreshed_Simulation,001,Hardware,001,0,5,0,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Simulation,001,0,5,0,0.1125,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Hardware,001,0,5,0,0.0,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Refreshed_Hardware,001,0,5,0,1.0,1.0,1.0,1.0,1.0,1.0
4,1100,Refreshed_Hardware,001,Hardware,001,0,5,0,0.9210526315789473,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Simulation,001,0,5,0,0.62,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Refreshed_Simulation,001,0,5,0,0.48,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,5,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Simulation,001,0,5,1,0.32,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Simulation,001,0,5,1,0.07,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Hardware,001,0,5,1,1.0,nan,nan,nan,nan,nan
4,1111,Hardware,001,Sim and Refreshed,001,0,5,1,0.195,nan,nan,nan,nan,nan
4,1111,Simulation,001,Simulation,001,0,5,1,0.9125,0.984375,0.9375,0.90625,0.9375,0.953125
4,1111,Simulation,001,Hardware,001,0,5,1,0.37850467289719625,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Simulation,001,0,5,1,0.0575,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Hardware,001,0,5,1,0.69,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,5,1,0.9875,1.0,0.984375,1.0,1.0,1.0
4,1111,Refreshed_Simulation,001,Hardware,001,0,5,1,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Simulation,001,0,5,1,0.0925,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Hardware,001,0,5,1,0.0,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Refreshed_Hardware,001,0,5,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1100,Refreshed_Hardware,001,Hardware,001,0,5,1,1.0,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Simulation,001,0,5,1,0.67,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Refreshed_Simulation,001,0,5,1,0.5,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,5,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Simulation,001,0,5,2,0.32,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Simulation,001,0,5,2,0.07,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Hardware,001,0,5,2,1.0,nan,nan,nan,nan,nan
4,1111,Hardware,001,Sim and Refreshed,001,0,5,2,0.195,nan,nan,nan,nan,nan
