nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,kernal,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
4,1111,Hardware,100,Hardware,100,0,linear,0,1.0,1.0,0.9634146341463414,1.0,0.975609756097561,0.9878048780487805
4,1111,Hardware,100,Simulation,100,0,linear,0,0.025,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Simulation,100,0,linear,0,0.2525,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Hardware,100,0,linear,0,0.5,nan,nan,nan,nan,nan
4,1111,Hardware,100,Sim and Refreshed,100,0,linear,0,0.13875,nan,nan,nan,nan,nan
4,1111,Simulation,100,Simulation,100,0,linear,0,0.95,0.84375,0.9375,0.90625,0.9375,0.890625
4,1111,Simulation,100,Hardware,100,0,linear,0,0.11089494163424124,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Simulation,100,0,linear,0,0.005,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Hardware,100,0,linear,0,0.5,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,linear,0,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,100,Hardware,100,0,linear,0,0.38910505836575876,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Simulation,100,0,linear,0,0.085,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Hardware,100,0,linear,0,0.32,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,100,Refreshed_Hardware,100,0,linear,0,1.0,1.0,1.0,1.0,1.0,1.0
4,1100,Refreshed_Hardware,100,Hardware,100,0,linear,0,0.5964912280701754,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,100,Simulation,100,0,linear,0,0.5,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,100,Refreshed_Simulation,100,0,linear,0,0.025,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,100,0,poly,1,0.883495145631068,0.891566265060241,0.8902439024390244,0.8902439024390244,0.8902439024390244,0.8902439024390244
4,1111,Hardware,100,Simulation,100,0,poly,1,0.0175,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Simulation,100,0,poly,1,0.255,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Hardware,100,0,poly,1,0.5,nan,nan,nan,nan,nan
4,1111,Hardware,100,Sim and Refreshed,100,0,poly,1,0.13625,nan,nan,nan,nan,nan
4,1111,Simulation,100,Simulation,100,0,poly,1,0.95,0.84375,0.921875,0.890625,0.875,0.875
4,1111,Simulation,100,Hardware,100,0,poly,1,0.11089494163424124,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Simulation,100,0,poly,1,0.005,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Hardware,100,0,poly,1,0.5,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,poly,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,100,Hardware,100,0,poly,1,0.38910505836575876,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Simulation,100,0,poly,1,0.0975,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Hardware,100,0,poly,1,0.32,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,100,Refreshed_Hardware,100,0,poly,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1100,Refreshed_Hardware,100,Hardware,100,0,poly,1,0.543859649122807,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,100,Simulation,100,0,poly,1,0.5,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,100,Refreshed_Simulation,100,0,poly,1,0.025,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,100,0,rbf,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,100,Simulation,100,0,rbf,2,0.01,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Simulation,100,0,rbf,2,0.2575,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Hardware,100,0,rbf,2,0.55,nan,nan,nan,nan,nan
4,1111,Hardware,100,Sim and Refreshed,100,0,rbf,2,0.13375,nan,nan,nan,nan,nan
4,1111,Simulation,100,Simulation,100,0,rbf,2,0.975,0.875,0.96875,0.953125,0.96875,0.953125
4,1111,Simulation,100,Hardware,100,0,rbf,2,0.11089494163424124,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Simulation,100,0,rbf,2,0.015,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Hardware,100,0,rbf,2,0.5,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,rbf,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,100,Hardware,100,0,rbf,2,0.38910505836575876,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Simulation,100,0,rbf,2,0.065,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Hardware,100,0,rbf,2,0.41,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,100,Refreshed_Hardware,100,0,rbf,2,1.0,1.0,1.0,1.0,1.0,1.0
