nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,kernal,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
8,1111,Refreshed_Simulation,111,Refreshed_Hardware,111,0,rbf,2,0.5,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Hardware,111,0,rbf,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1100,Refreshed_Hardware,111,Hardware,111,0,rbf,2,0.96,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Simulation,111,0,rbf,2,0.7533333333333333,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Simulation,111,0,rbf,2,0.8333333333333334,nan,nan,nan,nan,nan
8,1111,Hardware,111,Hardware,111,0,poly,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,111,Simulation,111,0,poly,3,0.24916666666666668,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Simulation,111,0,poly,3,0.16916666666666666,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Hardware,111,0,poly,3,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,111,Sim and Refreshed,111,0,poly,3,0.20916666666666667,nan,nan,nan,nan,nan
8,1111,Simulation,111,Simulation,111,0,poly,3,0.9833333333333333,0.9947916666666666,0.9895833333333334,0.9895833333333334,1.0,1.0
8,1111,Simulation,111,Hardware,111,0,poly,3,0.07142857142857142,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Simulation,111,0,poly,3,0.44666666666666666,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Hardware,111,0,poly,3,0.5,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,poly,3,0.9916666666666667,0.984375,1.0,0.9947916666666666,1.0,0.9895833333333334
8,1111,Refreshed_Simulation,111,Hardware,111,0,poly,3,0.07142857142857142,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Simulation,111,0,poly,3,0.405,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Hardware,111,0,poly,3,0.5,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Hardware,111,0,poly,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1100,Refreshed_Hardware,111,Hardware,111,0,poly,3,0.9566666666666667,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Simulation,111,0,poly,3,0.7366666666666667,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Simulation,111,0,poly,3,0.83,nan,nan,nan,nan,nan
8,1111,Hardware,111,Hardware,111,0,poly,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,111,Simulation,111,0,poly,4,0.24833333333333332,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Simulation,111,0,poly,4,0.16916666666666666,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Hardware,111,0,poly,4,1.0,nan,nan,nan,nan,nan
8,1111,Hardware,111,Sim and Refreshed,111,0,poly,4,0.20875,nan,nan,nan,nan,nan
8,1111,Simulation,111,Simulation,111,0,poly,4,0.9833333333333333,0.9895833333333334,0.9895833333333334,0.9895833333333334,1.0,1.0
8,1111,Simulation,111,Hardware,111,0,poly,4,0.07142857142857142,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Simulation,111,0,poly,4,0.455,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Hardware,111,0,poly,4,0.5,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,poly,4,0.9916666666666667,0.984375,1.0,1.0,1.0,0.9947916666666666
8,1111,Refreshed_Simulation,111,Hardware,111,0,poly,4,0.07142857142857142,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Simulation,111,0,poly,4,0.4175,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Hardware,111,0,poly,4,0.5,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Hardware,111,0,poly,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1100,Refreshed_Hardware,111,Hardware,111,0,poly,4,0.9633333333333334,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Simulation,111,0,poly,4,0.76,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,111,Refreshed_Simulation,111,0,poly,4,0.8316666666666667,nan,nan,nan,nan,nan
