nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,kernal,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
8,1111,Simulation,001,Simulation,001,0,poly,4,1.0,0.984375,1.0,1.0,1.0,1.0
8,1111,Simulation,001,Hardware,001,0,poly,4,0.125,nan,nan,nan,nan,nan
8,1111,Simulation,001,Refreshed_Simulation,001,0,poly,4,0.02,nan,nan,nan,nan,nan
8,1111,Simulation,001,Refreshed_Hardware,001,0,poly,4,0.5,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,poly,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,001,Hardware,001,0,poly,4,0.125,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Simulation,001,0,poly,4,0.25,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,001,Refreshed_Hardware,001,0,poly,4,0.5,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,001,Refreshed_Hardware,001,0,poly,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1100,Refreshed_Hardware,001,Hardware,001,0,poly,4,1.0,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,001,Simulation,001,0,poly,4,0.5,nan,nan,nan,nan,nan
8,1100,Refreshed_Hardware,001,Refreshed_Simulation,001,0,poly,4,0.5,nan,nan,nan,nan,nan
