nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,n_neighbors,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
4,1111,Hardware,111,Hardware,111,0,5,0,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,111,Simulation,111,0,5,0,0.265,nan,nan,nan,nan,nan
4,1111,Hardware,111,Refreshed_Simulation,111,0,5,0,0.18,nan,nan,nan,nan,nan
4,1111,Hardware,111,Refreshed_Hardware,111,0,5,0,0.5566666666666666,nan,nan,nan,nan,nan
4,1111,Hardware,111,Sim and Refreshed,111,0,5,0,0.2225,nan,nan,nan,nan,nan
4,1111,Simulation,111,Simulation,111,0,5,0,0.9333333333333333,0.953125,0.9114583333333334,0.9114583333333334,0.9375,0.9322916666666666
4,1111,Simulation,111,Hardware,111,0,5,0,0.27383300460223536,nan,nan,nan,nan,nan
4,1111,Simulation,111,Refreshed_Simulation,111,0,5,0,0.14583333333333334,nan,nan,nan,nan,nan
4,1111,Simulation,111,Refreshed_Hardware,111,0,5,0,0.6233333333333333,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,5,0,0.9958333333333333,1.0,1.0,0.9947916666666666,1.0,1.0
4,1111,Refreshed_Simulation,111,Hardware,111,0,5,0,0.3145956607495069,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Simulation,111,0,5,0,0.16166666666666665,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Refreshed_Hardware,111,0,5,0,0.34,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,111,Refreshed_Hardware,111,0,5,0,1.0,1.0,1.0,1.0,1.0,1.0
4,1100,Refreshed_Hardware,111,Hardware,111,0,5,0,0.7456140350877193,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,111,Simulation,111,0,5,0,0.6066666666666667,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,111,Refreshed_Simulation,111,0,5,0,0.4266666666666667,nan,nan,nan,nan,nan
4,1111,Hardware,111,Hardware,111,0,5,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,111,Simulation,111,0,5,1,0.24,nan,nan,nan,nan,nan
4,1111,Hardware,111,Refreshed_Simulation,111,0,5,1,0.185,nan,nan,nan,nan,nan
4,1111,Hardware,111,Refreshed_Hardware,111,0,5,1,0.6833333333333333,nan,nan,nan,nan,nan
4,1111,Hardware,111,Sim and Refreshed,111,0,5,1,0.2125,nan,nan,nan,nan,nan
4,1111,Simulation,111,Simulation,111,0,5,1,0.9583333333333334,0.96875,0.9270833333333334,0.9427083333333334,0.9479166666666666,0.9427083333333334
4,1111,Simulation,111,Hardware,111,0,5,1,0.19658119658119658,nan,nan,nan,nan,nan
