column,max,min,range,mean,standard deviation,variance
00000000,3082.0,2571.0,511.0,2831.66,115.34412456084215,13304.26707070707
00000001,185.0,114.0,71.0,144.22,18.86077646569432,355.72888888888883
00000010,1321.0,730.0,591.0,944.76,127.80470581431197,16334.042828282829
00000011,159.0,77.0,82.0,109.56,15.80967610629195,249.94585858585862
00000100,320.0,58.0,262.0,192.4,55.27744530634497,3055.59595959596
00000101,42.0,13.0,29.0,27.36,7.340932701591326,53.88929292929293
00000110,220.0,59.0,161.0,143.08,43.66346969560007,1906.4985858585858
00000111,34.0,10.0,24.0,22.72,5.199222941163342,27.03191919191919
00001000,163.0,69.0,94.0,115.36,25.70992812203885,661.0004040404041
00001001,47.0,20.0,27.0,36.08,6.845598748263166,46.86222222222222
00001010,128.0,46.0,82.0,87.18,20.238666862311764,409.6036363636363
00001011,42.0,13.0,29.0,28.86,5.692490179565042,32.404444444444444
00001100,33.0,8.0,25.0,19.4,7.026644816250312,49.37373737373738
00001101,21.0,1.0,20.0,8.34,3.6933464609765596,13.640808080808078
00001110,29.0,5.0,24.0,16.12,6.025668997604072,36.308686868686856
00001111,16.0,2.0,14.0,7.22,3.3107721336890767,10.961212121212123
00010000,74.0,40.0,34.0,53.86,6.535095618847115,42.707474747474755
00010001,27.0,8.0,19.0,15.4,4.192345116490003,17.575757575757578
00010010,66.0,29.0,37.0,42.68,8.30586989709535,68.98747474747474
00010011,19.0,5.0,14.0,12.52,3.043389922803554,9.26222222222222
00010100,16.0,3.0,13.0,9.26,3.520847005531998,12.396363636363636
00010101,11.0,0.0,11.0,3.84,2.2325416959695117,4.9842424242424235
00010110,20.0,2.0,18.0,8.14,4.334545285065415,18.788282828282824
00010111,7.0,0.0,7.0,3.18,1.8278430186999377,3.341010101010101
00011000,16.0,3.0,13.0,8.94,3.407715547478289,11.612525252525254
00011001,11.0,1.0,10.0,4.36,2.190521362229512,4.798383838383838
00011010,13.0,2.0,11.0,7.28,2.558724429685758,6.5470707070707075
00011011,7.0,0.0,7.0,3.4,1.6696942198734437,2.787878787878788
00011100,9.0,0.0,9.0,3.1,2.0325631924526064,4.1313131313131315
00011101,8.0,0.0,8.0,2.26,1.605671765393481,2.578181818181818
00011110,8.0,0.0,8.0,3.14,1.6938391036609437,2.869090909090909
00011111,8.0,0.0,8.0,2.14,1.7639487383467671,3.1115151515151513
00100000,92.0,48.0,44.0,71.88,11.549874283281008,133.39959595959598
