column,max,min,range,mean,standard deviation,variance
00000000,1652.0,1375.0,277.0,1517.16,55.97884160172223,3133.630707070707
00000001,197.0,144.0,53.0,176.88,11.034637842866994,121.76323232323233
00000010,392.0,307.0,85.0,343.5,19.947658782651434,397.90909090909093
00000011,56.0,26.0,30.0,40.8,6.801663492310264,46.262626262626256
00000100,175.0,80.0,95.0,124.86,22.829194493282525,521.1721212121212
00000101,32.0,9.0,23.0,20.22,5.557013949991853,30.88040404040405
00000110,35.0,9.0,26.0,21.56,5.980304373862621,35.7640404040404
00000111,14.0,3.0,11.0,7.66,2.4586273578662716,6.044848484848484
00001000,175.0,70.0,105.0,113.14,32.632641525461786,1064.8892929292929
00001001,56.0,21.0,35.0,39.1,7.960127911260996,63.36363636363635
00001010,33.0,1.0,32.0,14.68,6.300360740032705,39.694545454545455
00001011,15.0,1.0,14.0,7.06,2.9842008219043414,8.905454545454546
00001100,15.0,1.0,14.0,7.78,3.3471833477771074,11.203636363636365
00001101,10.0,2.0,8.0,5.24,1.6399063782097223,2.689292929292929
00001110,5.0,0.0,5.0,1.56,1.4093482984211627,1.9862626262626266
00001111,5.0,0.0,5.0,1.52,1.141326536371718,1.3026262626262624
00010000,113.0,58.0,55.0,82.4,12.91776632660178,166.86868686868686
00010001,64.0,37.0,27.0,48.58,6.4010415819094115,40.973333333333336
00010010,28.0,6.0,22.0,11.76,4.052982440952178,16.426666666666673
00010011,13.0,2.0,11.0,8.08,2.862788073811185,8.195555555555554
00010100,12.0,0.0,12.0,5.42,2.8147519043120446,7.9228282828282826
00010101,11.0,0.0,11.0,4.32,2.321963641299138,5.3915151515151525
00010110,4.0,0.0,4.0,1.42,1.2075519939869332,1.4581818181818187
00010111,5.0,0.0,5.0,1.64,1.2187093686570747,1.4852525252525257
00011000,13.0,2.0,11.0,7.04,2.558092723854705,6.543838383838383
00011001,14.0,1.0,13.0,6.3,2.4638804903458835,6.070707070707072
00011010,6.0,0.0,6.0,1.64,1.3597385369580763,1.8488888888888897
00011011,5.0,0.0,5.0,1.9,1.2431631210161223,1.545454545454546
00011100,7.0,0.0,7.0,2.62,1.6316317667360556,2.6622222222222223
00011101,8.0,0.0,8.0,2.92,1.6918103387266026,2.862222222222222
00011110,4.0,0.0,4.0,1.18,1.183898712566308,1.4016161616161615
00011111,3.0,0.0,3.0,1.08,0.8,0.64
00100000,107.0,61.0,46.0,83.82,11.29349504374223,127.54303030303032
00100001,23.0,7.0,16.0,15.04,3.3512247120578276,11.23070707070707
00100010,20.0,5.0,15.0,11.26,3.125716079572969,9.77010101010101
00100011,7.0,0.0,7.0,2.26,1.6182045169217205,2.618585858585859
00100100,8.0,0.0,8.0,4.16,1.878748777696733,3.529696969696969
00100101,3.0,0.0,3.0,0.94,0.8387099280647294,0.7034343434343436
00100110,3.0,0.0,3.0,0.82,0.7704124567628392,0.5935353535353536
00100111,2.0,0.0,2.0,0.26,0.5617433182117572,0.3155555555555555
00101000,10.0,0.0,10.0,5.1,2.3889476149699695,5.707070707070707
00101001,7.0,0.0,7.0,2.62,1.7394995216609248,3.025858585858586
00101010,3.0,0.0,3.0,0.92,0.8724747109298476,0.7612121212121212
00101011,2.0,0.0,2.0,0.36,0.5949280577846316,0.353939393939394
00101100,2.0,0.0,2.0,0.58,0.6989169110021938,0.48848484848484847
00101101,2.0,0.0,2.0,0.44,0.700937323384289,0.49131313131313137
00101110,1.0,0.0,1.0,0.14,0.348735088019777,0.12161616161616161
00101111,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
00110000,11.0,0.0,11.0,5.02,2.4658475298371636,6.080404040404041
00110001,9.0,1.0,8.0,4.44,1.6956271745733247,2.8751515151515163
00110010,3.0,0.0,3.0,0.68,0.7638287395970011,0.5834343434343434
00110011,5.0,0.0,5.0,0.98,1.0345545081352794,1.0703030303030299
00110100,2.0,0.0,2.0,0.54,0.6422812876966387,0.41252525252525246
00110101,2.0,0.0,2.0,0.38,0.5993262210114949,0.35919191919191923
00110110,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
00110111,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
00111000,5.0,0.0,5.0,1.56,1.2895853221211473,1.663030303030303
00111001,5.0,0.0,5.0,1.78,1.2274635093014643,1.5066666666666662
00111010,2.0,0.0,2.0,0.44,0.6714976477316142,0.45090909090909104
00111011,1.0,0.0,1.0,0.2,0.40201512610368484,0.16161616161616163
00111100,2.0,0.0,2.0,0.46,0.6422812876966387,0.4125252525252524
00111101,2.0,0.0,2.0,0.5,0.6435381994422819,0.41414141414141414
00111110,1.0,0.0,1.0,0.12,0.32659863237109044,0.10666666666666667
00111111,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
01000000,73.0,33.0,40.0,47.98,8.099108318546898,65.59555555555556
01000001,27.0,6.0,21.0,13.5,3.84155902695452,14.757575757575758
01000010,10.0,2.0,8.0,5.56,2.138251905674636,4.572121212121212
01000011,7.0,0.0,7.0,2.0,1.7523433084607225,3.0707070707070705
