00000000,00000001,00000010,00000011,00000100,00000101,00000110,00000111,00001000,00001001,00001010,00001011,00001100,00001101,00001110,00001111,00010000,00010001,00010010,00010011,00010100,00010101,00010110,00010111,00011000,00011001,00011010,00011011,00011100,00011101,00011110,00011111,00100000,00100001,00100010,00100011,00100100,00100101,00100110,00100111,00101000,00101001,00101010,00101011,00101100,00101101,00101110,00101111,00110000,00110001,00110010,00110011,00110100,00110101,00110110,00110111,00111000,00111001,00111010,00111011,00111100,00111101,00111110,00111111,01000000,01000001,01000010,01000011,01000100,01000101,01000110,01000111,01001000,01001001,01001010,01001011,01001100,01001101,01001110,01001111,01010000,01010001,01010010,01010011,01010100,01010101,01010110,01010111,01011000,01011001,01011010,01011011,01011100,01011101,01011110,01011111,01100000,01100001,01100010,01100011,01100100,01100101,01100110,01100111,01101000,01101001,01101010,01101011,01101100,01101101,01101110,01101111,01110000,01110001,01110010,01110011,01110100,01110101,01110110,01110111,01111000,01111001,01111010,01111011,01111100,01111101,01111110,01111111,10000000,10000001,10000010,10000011,10000100,10000101,10000110,10000111,10001000,10001001,10001010,10001011,10001100,10001101,10001110,10001111,10010000,10010001,10010010,10010011,10010100,10010101,10010110,10010111,10011000,10011001,10011010,10011011,10011100,10011101,10011110,10011111,10100000,10100001,10100010,10100011,10100100,10100101,10100110,10100111,10101000,10101001,10101010,10101011,10101100,10101101,10101110,10101111,10110000,10110001,10110010,10110011,10110100,10110101,10110110,10110111,10111000,10111001,10111010,10111011,10111100,10111101,10111110,10111111,11000000,11000001,11000010,11000011,11000100,11000101,11000110,11000111,11001000,11001001,11001010,11001011,11001100,11001101,11001110,11001111,11010000,11010001,11010010,11010011,11010100,11010101,11010110,11010111,11011000,11011001,11011010,11011011,11011100,11011101,11011110,11011111,11100000,11100001,11100010,11100011,11100100,11100101,11100110,11100111,11101000,11101001,11101010,11101011,11101100,11101101,11101110,11101111,11110000,11110001,11110010,11110011,11110100,11110101,11110110,11110111,11111000,11111001,11111010,11111011,11111100,11111101,11111110,11111111
2330,482,67,35,61,7,1,33,85,26,2,5,6,2,2,58,80,18,3,3,2,2,,9,11,,,2,2,,,63,57,11,3,1,,1,,3,4,,,,,,,2,10,3,,,,,,1,4,1,,,,1,1,35,40,12,2,,,,,,5,,,,,,,1,2,,,,,,,1,,,,1,,,1,22,11,,,1,,,,1,1,1,,,,,,3,,,,,,,,,,1,,,,1,,7,267,52,8,5,8,,2,3,14,,,,,,,10,5,,,,,,,2,,1,,,,,,7,11,2,,,,,,,1,,,,,,,,2,1,,,,,,1,,,,,,,,2,9,2,1,1,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,1,8,10,1,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,4
2656,350,48,37,144,10,3,52,69,14,1,4,5,,2,50,66,9,1,5,2,,,16,3,,1,3,1,1,,68,72,7,2,1,6,1,2,1,2,,,,,,,3,9,3,,,1,,,4,5,,1,,,2,,30,51,4,2,2,3,2,,,,,,,,,,4,,,,,,,,1,,,,,,,,9,10,,,,1,1,,1,,,,,,,,1,2,,,,1,,,,,,,,,,1,4,131,16,3,2,8,,,,7,,,,,,,,2,1,,,2,,,2,,,,,,,,3,2,1,,,2,1,,,,,,,,,,,,1,,,,,,2,1,,,,,,,5,9,1,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,12,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2276,311,43,36,105,17,8,38,60,7,3,1,5,,,55,61,9,,2,3,1,,11,4,,1,4,,1,2,47,57,5,3,,1,,,1,1,,,,,,,,9,1,,,,,,2,3,2,,1,1,,1,25,37,4,,1,3,,,,5,,,,,,,1,,,,,,,,1,2,1,,1,1,,1,21,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,513,71,6,8,16,2,1,5,14,2,2,1,1,,,9,11,2,,,,,,4,,,,1,,1,,16,16,2,1,,,,,,,,,,,,,2,1,1,,1,,,,,2,1,,,1,,,6,15,3,,,1,,,,2,,,,,,,1,2,,,,,,1,,,,,1,,,,20,4,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,7
2365,373,51,35,120,18,1,54,65,10,4,1,7,2,3,45,78,20,1,2,5,,,9,6,4,,3,,2,,59,79,19,1,1,4,3,,1,3,,,,,,,1,9,2,1,,,,,4,2,1,,2,,,1,32,55,11,,,,,,2,1,,,,,,,1,3,,,,,,,,,,,,,2,3,21,8,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,7,251,48,9,6,12,1,,10,8,4,,,,,,5,10,2,1,,1,,,1,,1,,1,,,,12,5,6,,1,1,,,,,,,,,,,,1,,,,,,,1,,,,2,,,,5,9,3,,,1,1,,,,,,,,1,,,2,,,,,,,,,1,,1,1,2,,36,3,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,2
2521,421,54,33,93,13,2,38,71,11,2,2,3,1,1,62,83,11,,1,,2,,12,10,2,,3,3,2,1,59,91,9,,,2,,,1,4,,,,,1,,2,13,1,1,,,,,3,1,,,1,,,2,28,38,7,2,,3,,,2,2,1,,,,,,1,2,,,,,,,1,,,,1,,1,,14,11,2,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,6,190,34,5,2,8,2,,4,2,3,,,,,,5,7,2,,1,,,,,,,,,,,,4,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,2,7,2,,,,,,1,,,,,,,,,,,,,,,,,1,,,2,,,,19,7,1,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,3
2508,426,52,33,82,14,1,66,90,12,,1,4,2,2,57,101,17,2,4,1,,1,12,8,1,,2,,3,,68,68,11,1,2,3,,,3,2,1,,1,,,,2,10,1,,,,,,3,3,2,,2,,1,1,35,47,7,2,,3,1,,1,,,,,,,,2,1,1,,,1,,,,,,,1,,,,12,5,1,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,6,159,25,1,4,5,,,2,7,,,1,1,,,8,6,1,,,,,,2,,,,1,,,1,4,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,4,,,,1,,,1,,,,,,,,,1,2,,,,,,,,,,3,,,,14,12,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,4
2549,400,58,32,102,18,8,35,73,23,,3,1,1,2,55,76,15,1,3,3,,,14,6,,1,5,3,1,,73,84,10,2,1,5,1,,2,3,,,,,,,5,9,,,,,,,1,1,,,3,,4,,27,37,8,1,,1,,,1,,,,,,1,,,7,1,,,,,,1,,,,1,,,,20,5,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,6,176,27,2,1,6,,,1,2,1,,,,,,6,3,,,,,,,,1,,,1,,,,2,9,2,,,,,,1,,,,,,,,1,3,,,,,,,,,,,,,,,1,8,1,,,1,,,,,,,,,,,1,1,,,1,,,,,1,,,1,,,,11,6,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,4
2550,420,37,36,112,15,1,43,69,12,3,4,7,3,1,54,81,20,1,,3,,1,11,10,,,2,,4,1,73,68,17,1,3,3,1,,2,1,,,,,,,1,6,2,1,,,,,4,2,,1,1,1,4,1,31,63,6,1,1,4,2,,2,4,1,,,,,,1,3,1,,,,,1,,,,,,,1,,10,6,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,148,30,4,1,6,1,,2,2,,,,1,,,6,5,,1,1,1,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,1,1,,16,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2414,448,55,39,91,19,6,65,82,19,1,5,6,1,2,68,67,23,2,2,9,1,,9,9,1,,4,1,1,1,72,85,11,2,,4,,,2,3,,,,,,,3,7,3,,1,1,1,,1,1,,,,,1,1,30,47,12,1,3,7,,,,,1,,,,,,1,,,,,,,,,1,,1,1,,,,16,4,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,9,171,35,4,4,5,1,1,5,5,2,1,1,,,,7,9,1,,1,,,,,,,,,,,,3,3,,,,1,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,5,15,2,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,13,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,4
