column,max,min,range,mean,standard deviation,variance
00000000,549.0,357.0,192.0,464.16,44.57582802870233,1987.0044444444447
00000001,152.0,97.0,55.0,122.46,13.104413629218842,171.72565656565652
00000010,15.0,2.0,13.0,8.16,2.7513816547511194,7.570101010101009
00000011,82.0,32.0,50.0,55.16,12.633705119659279,159.61050505050505
00000100,17.0,1.0,16.0,8.02,3.997423412573897,15.97939393939394
00000101,4.0,0.0,4.0,1.08,1.1864555481250734,1.407676767676768
00000110,8.0,0.0,8.0,2.36,2.2985282950688957,5.283232323232324
00000111,96.0,6.0,90.0,44.04,32.641276465434515,1065.4529292929292
00001000,25.0,8.0,17.0,15.54,3.663690252003609,13.422626262626267
00001001,3.0,0.0,3.0,0.64,0.7456269817808339,0.555959595959596
00001010,2.0,0.0,2.0,0.12,0.3834979883528818,0.14707070707070705
00001011,5.0,0.0,5.0,1.82,1.266347647226607,1.6036363636363635
00001100,7.0,0.0,7.0,3.52,1.9513269248582532,3.807676767676767
00001101,3.0,0.0,3.0,0.94,0.9725526134140948,0.9458585858585858
00001110,6.0,0.0,6.0,2.26,1.4186349962288582,2.0125252525252524
00001111,65.0,28.0,37.0,43.46,7.521578385827102,56.57414141414142
00010000,28.0,11.0,17.0,18.22,3.8991840638313504,15.203636363636365
00010001,3.0,0.0,3.0,0.74,0.8241310085125538,0.6791919191919191
00010010,0.0,0.0,0.0,0.0,0.0,0.0
00010011,2.0,0.0,2.0,0.42,0.6060303022726895,0.3672727272727274
00010100,2.0,0.0,2.0,0.24,0.4739688435398098,0.22464646464646468
00010101,0.0,0.0,0.0,0.0,0.0,0.0
00010110,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
00010111,8.0,0.0,8.0,2.9,1.72034762754391,2.95959595959596
00011000,7.0,0.0,7.0,2.8,1.4633571475938953,2.141414141414142
00011001,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
00011010,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
00011011,2.0,0.0,2.0,0.4,0.6356417261637282,0.40404040404040403
00011100,3.0,0.0,3.0,0.86,0.8042814724141586,0.6468686868686869
00011101,2.0,0.0,2.0,0.22,0.4623173950192376,0.21373737373737378
00011110,4.0,0.0,4.0,1.5,1.1055415967851334,1.2222222222222223
00011111,55.0,21.0,34.0,31.02,6.743466722268557,45.47434343434343
00100000,42.0,13.0,29.0,24.2,4.952297701597969,24.525252525252526
00100001,3.0,0.0,3.0,0.64,0.7979772407579534,0.6367676767676766
00100010,1.0,0.0,1.0,0.12,0.32659863237109044,0.10666666666666667
00100011,2.0,0.0,2.0,0.34,0.6231234454607115,0.3882828282828283
00100100,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
00100101,0.0,0.0,0.0,0.0,0.0,0.0
00100110,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
00100111,3.0,0.0,3.0,0.34,0.6547418336160205,0.42868686868686867
00101000,2.0,0.0,2.0,0.32,0.5482755334738735,0.3006060606060606
00101001,0.0,0.0,0.0,0.0,0.0,0.0
00101010,0.0,0.0,0.0,0.0,0.0,0.0
00101011,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
00101100,1.0,0.0,1.0,0.16,0.3684529491774707,0.13575757575757577
00101101,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
00101110,1.0,0.0,1.0,0.08,0.27265992434429076,0.07434343434343435
00101111,5.0,0.0,5.0,2.54,1.2425129310547973,1.5438383838383836
00110000,8.0,0.0,8.0,2.42,1.7418207123407947,3.0339393939393937
00110001,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
00110010,0.0,0.0,0.0,0.0,0.0,0.0
00110011,1.0,0.0,1.0,0.12,0.32659863237109044,0.10666666666666667
00110100,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
00110101,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
00110110,0.0,0.0,0.0,0.0,0.0,0.0
00110111,3.0,0.0,3.0,0.56,0.782639925205233,0.6125252525252526
