column,max,min,range,mean,standard deviation,variance
00000000,1712.0,1085.0,627.0,1270.8,115.65972383319838,13377.17171717172
00000001,878.0,276.0,602.0,446.76,113.7343280357227,12935.497373737377
00000010,60.0,24.0,36.0,43.5,7.132936834066868,50.878787878787875
00000011,74.0,33.0,41.0,47.66,7.98637729025008,63.78222222222222
00000100,31.0,10.0,21.0,19.28,5.005209407419555,25.052121212121214
00000101,15.0,1.0,14.0,5.58,2.6597637929604643,7.074343434343436
00000110,18.0,1.0,17.0,7.06,3.686776808042932,13.592323232323231
00000111,72.0,17.0,55.0,41.38,14.90154896700882,222.05616161616163
00001000,114.0,68.0,46.0,91.8,10.700703271516808,114.5050505050505
00001001,27.0,5.0,22.0,14.62,5.400673358690815,29.16727272727273
00001010,5.0,0.0,5.0,1.9,1.1934162828797101,1.4242424242424243
00001011,8.0,0.0,8.0,3.1,1.9201220499928353,3.686868686868688
00001100,5.0,0.0,5.0,2.1,1.2752500250000494,1.6262626262626265
00001101,5.0,0.0,5.0,1.74,1.0974718422102885,1.2044444444444442
00001110,17.0,1.0,16.0,7.82,3.5996071615068934,12.957171717171715
00001111,56.0,18.0,38.0,39.86,7.96712944009017,63.475151515151516
00010000,31.0,15.0,16.0,23.2,4.148749355181778,17.212121212121218
00010001,13.0,0.0,13.0,3.8,2.428783625395622,5.898989898989901
00010010,2.0,0.0,2.0,0.46,0.6730002176294542,0.4529292929292927
00010011,2.0,0.0,2.0,0.36,0.5949280577846316,0.35393939393939405
00010100,2.0,0.0,2.0,0.24,0.4739688435398098,0.2246464646464647
00010101,2.0,0.0,2.0,0.3,0.5412294272573257,0.2929292929292929
00010110,3.0,0.0,3.0,0.7,0.7849596270902194,0.6161616161616162
00010111,8.0,0.0,8.0,3.86,1.9489442881682992,3.7983838383838386
00011000,7.0,0.0,7.0,2.9,1.6727162933324342,2.7979797979797985
00011001,3.0,0.0,3.0,0.5,0.8102873913406629,0.6565656565656566
00011010,1.0,0.0,1.0,0.22,0.4163331998932266,0.17333333333333337
00011011,4.0,0.0,4.0,0.84,1.0704478435956541,1.145858585858586
00011100,4.0,0.0,4.0,1.3,1.0683698523517693,1.1414141414141414
00011101,4.0,0.0,4.0,1.82,1.183898712566308,1.4016161616161615
00011110,17.0,3.0,14.0,7.62,2.703458316432282,7.308686868686869
00011111,65.0,25.0,40.0,45.4,7.020892343066464,49.2929292929293
00100000,124.0,84.0,40.0,103.26,9.080582013118416,82.45696969696971
00100001,28.0,4.0,24.0,15.5,5.833549779534159,34.03030303030303
00100010,5.0,0.0,5.0,1.44,1.1399096189584241,1.2993939393939395
00100011,5.0,0.0,5.0,1.58,1.065340084174765,1.1349494949494952
00100100,4.0,0.0,4.0,0.82,1.0188129357147944,1.0379797979797978
00100101,2.0,0.0,2.0,0.28,0.5333333333333333,0.2844444444444444
00100110,2.0,0.0,2.0,0.36,0.5599422769673259,0.3135353535353535
00100111,6.0,0.0,6.0,1.8,1.4907119849998598,2.2222222222222223
00101000,8.0,0.0,8.0,3.74,2.048009627502623,4.194343434343434
00101001,3.0,0.0,3.0,0.72,0.7795362516758074,0.6076767676767678
00101010,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
00101011,1.0,0.0,1.0,0.14,0.34873508801977704,0.12161616161616162
00101100,1.0,0.0,1.0,0.12,0.3265986323710904,0.10666666666666666
00101101,1.0,0.0,1.0,0.2,0.40201512610368484,0.16161616161616163
00101110,4.0,0.0,4.0,0.72,1.0452393278695806,1.0925252525252527
00101111,11.0,1.0,10.0,4.1,1.9822444171425806,3.9292929292929295
00110000,5.0,0.0,5.0,1.9,1.2431631210161223,1.5454545454545456
00110001,2.0,0.0,2.0,0.3,0.5412294272573257,0.2929292929292929
00110010,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
00110011,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
00110100,1.0,0.0,1.0,0.16,0.3684529491774707,0.13575757575757577
00110101,2.0,0.0,2.0,0.1,0.3623715376697393,0.13131313131313127
00110110,3.0,0.0,3.0,0.46,0.6730002176294543,0.4529292929292928
00110111,7.0,0.0,7.0,2.0,1.4633571475938953,2.1414141414141414
00111000,4.0,0.0,4.0,1.32,1.090639697377163,1.1894949494949496
00111001,2.0,0.0,2.0,0.3,0.5025189076296059,0.25252525252525243
00111010,2.0,0.0,2.0,0.32,0.5482755334738734,0.3006060606060605
00111011,4.0,0.0,4.0,1.1,1.087114613009218,1.1818181818181817
00111100,5.0,0.0,5.0,1.34,1.147857028368846,1.3175757575757578
00111101,9.0,0.0,9.0,2.54,1.8445661393466601,3.402424242424243
00111110,25.0,3.0,22.0,10.34,4.9507065101351895,24.50949494949495
00111111,80.0,41.0,39.0,60.52,8.197659187939943,67.20161616161616
01000000,67.0,33.0,34.0,46.56,7.443144768201411,55.40040404040404
01000001,13.0,2.0,11.0,6.82,2.6029509283414343,6.775353535353534
01000010,3.0,0.0,3.0,0.82,0.7704124567628393,0.5935353535353537
01000011,2.0,0.0,2.0,0.62,0.749140922131558,0.561212121212121
01000100,2.0,0.0,2.0,0.36,0.5599422769673259,0.31353535353535356
01000101,2.0,0.0,2.0,0.12,0.38349798835288185,0.1470707070707071
01000110,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
01000111,3.0,0.0,3.0,0.84,0.9715134501582487,0.9438383838383841
01001000,7.0,0.0,7.0,1.58,1.272712842631039,1.61979797979798
01001001,4.0,0.0,4.0,0.32,0.6798692684790381,0.46222222222222237
01001010,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01001011,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01001100,1.0,0.0,1.0,0.04,0.1969463855669324,0.038787878787878795
01001101,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01001110,2.0,0.0,2.0,0.18,0.43531017619043716,0.18949494949494947
01001111,3.0,0.0,3.0,0.64,0.7456269817808339,0.555959595959596
01010000,3.0,0.0,3.0,0.52,0.6739001514626735,0.45414141414141423
01010001,1.0,0.0,1.0,0.04,0.1969463855669324,0.038787878787878795
01010010,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01010011,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01010100,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01010101,0.0,0.0,0.0,0.0,0.0,0.0
01010110,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01010111,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
01011000,2.0,0.0,2.0,0.08,0.33874396636320286,0.11474747474747472
01011001,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01011010,0.0,0.0,0.0,0.0,0.0,0.0
01011011,1.0,0.0,1.0,0.06,0.23868325657594203,0.05696969696969697
01011100,1.0,0.0,1.0,0.04,0.1969463855669324,0.038787878787878795
01011101,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01011110,1.0,0.0,1.0,0.28,0.4512608598542129,0.20363636363636356
01011111,7.0,0.0,7.0,1.92,1.5287150476690206,2.336969696969696
01100000,6.0,0.0,6.0,2.54,1.5335968153068107,2.351919191919192
01100001,3.0,0.0,3.0,0.48,0.7032392583932261,0.4945454545454547
01100010,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01100011,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01100100,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01100101,0.0,0.0,0.0,0.0,0.0,0.0
01100110,0.0,0.0,0.0,0.0,0.0,0.0
01100111,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01101000,1.0,0.0,1.0,0.06,0.23868325657594203,0.056969696969696976
01101001,0.0,0.0,0.0,0.0,0.0,0.0
01101010,0.0,0.0,0.0,0.0,0.0,0.0
01101011,0.0,0.0,0.0,0.0,0.0,0.0
01101100,0.0,0.0,0.0,0.0,0.0,0.0
01101101,0.0,0.0,0.0,0.0,0.0,0.0
01101110,1.0,0.0,1.0,0.14,0.348735088019777,0.12161616161616161
01101111,1.0,0.0,1.0,0.18,0.38612291966536916,0.14909090909090914
01110000,2.0,0.0,2.0,0.24,0.4739688435398098,0.22464646464646468
01110001,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
01110010,0.0,0.0,0.0,0.0,0.0,0.0
01110011,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
01110100,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01110101,0.0,0.0,0.0,0.0,0.0,0.0
01110110,1.0,0.0,1.0,0.06,0.23868325657594203,0.056969696969696976
01110111,2.0,0.0,2.0,0.44,0.6714976477316141,0.450909090909091
01111000,2.0,0.0,2.0,0.26,0.5245488682206025,0.2751515151515151
01111001,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01111010,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01111011,2.0,0.0,2.0,0.1,0.36237153766973934,0.1313131313131313
01111100,1.0,0.0,1.0,0.22,0.4163331998932266,0.17333333333333337
01111101,2.0,0.0,2.0,0.44,0.6083592771553747,0.3701010101010101
01111110,5.0,0.0,5.0,1.6,1.4633571475938953,2.141414141414142
01111111,21.0,3.0,18.0,11.14,4.045249115201733,16.364040404040402
10000000,87.0,46.0,41.0,66.52,7.798575368474538,60.81777777777777
10000001,26.0,1.0,25.0,10.44,4.486387942173165,20.127676767676768
10000010,4.0,0.0,4.0,1.06,1.144331660618961,1.3094949494949493
10000011,5.0,0.0,5.0,1.32,1.3248213144237657,1.7551515151515145
10000100,2.0,0.0,2.0,0.44,0.6407066805528491,0.4105050505050506
10000101,1.0,0.0,1.0,0.18,0.38612291966536916,0.14909090909090914
10000110,2.0,0.0,2.0,0.14,0.4025173313289777,0.16202020202020204
10000111,3.0,0.0,3.0,0.94,0.7890667035341579,0.6226262626262626
10001000,6.0,0.0,6.0,2.12,1.499360132883627,2.248080808080808
10001001,2.0,0.0,2.0,0.22,0.4623173950192376,0.21373737373737378
10001010,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
10001011,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
10001100,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
10001101,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
10001110,1.0,0.0,1.0,0.22,0.4163331998932266,0.17333333333333337
10001111,4.0,0.0,4.0,0.98,0.9318169499868675,0.8682828282828283
10010000,3.0,0.0,3.0,0.7,0.8819171036881968,0.7777777777777777
10010001,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
10010010,0.0,0.0,0.0,0.0,0.0,0.0
10010011,0.0,0.0,0.0,0.0,0.0,0.0
10010100,0.0,0.0,0.0,0.0,0.0,0.0
10010101,0.0,0.0,0.0,0.0,0.0,0.0
10010110,0.0,0.0,0.0,0.0,0.0,0.0
10010111,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
10011000,1.0,0.0,1.0,0.18,0.38612291966536916,0.14909090909090914
10011001,0.0,0.0,0.0,0.0,0.0,0.0
10011010,0.0,0.0,0.0,0.0,0.0,0.0
10011011,0.0,0.0,0.0,0.0,0.0,0.0
10011100,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
10011101,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
10011110,1.0,0.0,1.0,0.2,0.40201512610368484,0.16161616161616163
10011111,6.0,0.0,6.0,1.22,1.2438129710976271,1.5470707070707068
10100000,7.0,0.0,7.0,2.3,1.6605950010691222,2.757575757575758
10100001,2.0,0.0,2.0,0.38,0.564613034553648,0.3187878787878789
10100010,1.0,0.0,1.0,0.06,0.23868325657594203,0.05696969696969697
10100011,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
10100100,0.0,0.0,0.0,0.0,0.0,0.0
10100101,0.0,0.0,0.0,0.0,0.0,0.0
10100110,0.0,0.0,0.0,0.0,0.0,0.0
10100111,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
10101000,1.0,0.0,1.0,0.16,0.3684529491774707,0.13575757575757577
10101001,0.0,0.0,0.0,0.0,0.0,0.0
10101010,0.0,0.0,0.0,0.0,0.0,0.0
10101011,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
10101100,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
10101101,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
10101110,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10101111,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
10110000,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
10110001,0.0,0.0,0.0,0.0,0.0,0.0
10110010,0.0,0.0,0.0,0.0,0.0,0.0
10110011,0.0,0.0,0.0,0.0,0.0,0.0
10110100,0.0,0.0,0.0,0.0,0.0,0.0
10110101,0.0,0.0,0.0,0.0,0.0,0.0
10110110,0.0,0.0,0.0,0.0,0.0,0.0
10110111,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
10111000,2.0,0.0,2.0,0.08,0.33874396636320286,0.11474747474747472
10111001,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10111010,0.0,0.0,0.0,0.0,0.0,0.0
10111011,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10111100,1.0,0.0,1.0,0.06,0.23868325657594203,0.05696969696969697
10111101,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
10111110,3.0,0.0,3.0,0.44,0.6714976477316141,0.450909090909091
10111111,7.0,0.0,7.0,2.5,1.5731330124142315,2.474747474747475
11000000,5.0,0.0,5.0,1.72,1.2067152175064406,1.4561616161616164
11000001,2.0,0.0,2.0,0.26,0.5245488682206026,0.27515151515151515
11000010,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
11000011,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
11000100,0.0,0.0,0.0,0.0,0.0,0.0
11000101,0.0,0.0,0.0,0.0,0.0,0.0
11000110,0.0,0.0,0.0,0.0,0.0,0.0
11000111,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
11001000,1.0,0.0,1.0,0.06,0.23868325657594203,0.05696969696969697
11001001,0.0,0.0,0.0,0.0,0.0,0.0
11001010,0.0,0.0,0.0,0.0,0.0,0.0
11001011,0.0,0.0,0.0,0.0,0.0,0.0
11001100,0.0,0.0,0.0,0.0,0.0,0.0
11001101,0.0,0.0,0.0,0.0,0.0,0.0
11001110,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
11001111,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
11010000,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
11010001,0.0,0.0,0.0,0.0,0.0,0.0
11010010,0.0,0.0,0.0,0.0,0.0,0.0
11010011,0.0,0.0,0.0,0.0,0.0,0.0
11010100,0.0,0.0,0.0,0.0,0.0,0.0
11010101,0.0,0.0,0.0,0.0,0.0,0.0
11010110,0.0,0.0,0.0,0.0,0.0,0.0
11010111,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
11011000,0.0,0.0,0.0,0.0,0.0,0.0
11011001,0.0,0.0,0.0,0.0,0.0,0.0
11011010,0.0,0.0,0.0,0.0,0.0,0.0
11011011,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
11011100,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
11011101,0.0,0.0,0.0,0.0,0.0,0.0
11011110,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
11011111,3.0,0.0,3.0,0.48,0.7314024165597862,0.5349494949494951
11100000,1.0,0.0,1.0,0.22,0.4163331998932266,0.17333333333333337
11100001,0.0,0.0,0.0,0.0,0.0,0.0
11100010,0.0,0.0,0.0,0.0,0.0,0.0
11100011,0.0,0.0,0.0,0.0,0.0,0.0
11100100,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
