column,max,min,range,mean,standard deviation,variance
00000000,1778.0,1098.0,680.0,1279.56,133.6857705686183,17871.88525252525
00000001,886.0,292.0,594.0,461.3,123.87436613706076,15344.858585858587
00000010,60.0,30.0,30.0,42.88,6.210580740261987,38.57131313131313
00000011,72.0,35.0,37.0,48.1,8.89273906514793,79.08080808080808
00000100,34.0,6.0,28.0,18.24,4.66042873130745,21.719595959595964
00000101,17.0,2.0,15.0,6.94,2.7370263300365107,7.491313131313131
00000110,24.0,2.0,22.0,10.42,4.782501775464723,22.872323232323232
00000111,78.0,19.0,59.0,47.44,15.915382305788132,253.29939393939398
00001000,115.0,72.0,43.0,89.54,10.695434691134496,114.39232323232324
00001001,33.0,6.0,27.0,14.88,5.765238919418674,33.2379797979798
00001010,8.0,0.0,8.0,2.12,1.6774198561294584,2.813737373737373
00001011,8.0,0.0,8.0,3.04,1.7403122905636417,3.028686868686869
00001100,7.0,0.0,7.0,2.04,1.3020574239846474,1.6953535353535356
00001101,8.0,0.0,8.0,2.02,1.510769420667576,2.2824242424242427
00001110,23.0,3.0,20.0,10.2,3.908033683673578,15.272727272727273
00001111,70.0,39.0,31.0,52.78,7.104671958392142,50.47636363636364
00010000,33.0,16.0,17.0,25.9,4.702245326555294,22.11111111111111
00010001,11.0,0.0,11.0,4.54,2.328653315250311,5.422626262626263
00010010,3.0,0.0,3.0,0.5,0.7849596270902193,0.6161616161616161
00010011,2.0,0.0,2.0,0.38,0.5993262210114949,0.35919191919191923
00010100,2.0,0.0,2.0,0.28,0.5333333333333333,0.2844444444444444
00010101,2.0,0.0,2.0,0.18,0.43531017619043716,0.18949494949494947
00010110,2.0,0.0,2.0,0.32,0.5839607015973773,0.34101010101010115
00010111,7.0,0.0,7.0,3.12,1.6653327995729061,2.7733333333333334
00011000,6.0,0.0,6.0,2.5,1.534123643496623,2.3535353535353534
00011001,3.0,0.0,3.0,0.54,0.7839294959021854,0.6145454545454545
00011010,1.0,0.0,1.0,0.18,0.38612291966536916,0.1490909090909091
00011011,3.0,0.0,3.0,0.58,0.8062884162016778,0.6501010101010101
00011100,4.0,0.0,4.0,0.9,0.9481507786158798,0.8989898989898991
00011101,4.0,0.0,4.0,1.24,1.0742157110838557,1.1539393939393938
00011110,17.0,1.0,16.0,6.82,2.8898289068924328,8.351111111111113
00011111,60.0,26.0,34.0,37.72,6.432367646159036,41.37535353535353
00100000,128.0,70.0,58.0,99.4,10.628720382515336,112.96969696969697
00100001,39.0,7.0,32.0,16.3,6.00084169180466,36.01010101010101
00100010,7.0,0.0,7.0,1.8,1.435481125130547,2.060606060606061
00100011,7.0,0.0,7.0,2.04,1.6692101803735284,2.7862626262626273
00100100,4.0,0.0,4.0,0.74,0.7735527379460553,0.5983838383838385
00100101,2.0,0.0,2.0,0.22,0.4623173950192376,0.21373737373737378
00100110,2.0,0.0,2.0,0.22,0.4623173950192376,0.21373737373737378
00100111,6.0,0.0,6.0,2.18,1.500033669655788,2.25010101010101
00101000,7.0,0.0,7.0,3.16,1.7906603939509709,3.2064646464646462
00101001,2.0,0.0,2.0,0.4,0.6030226891555273,0.36363636363636365
00101010,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
00101011,1.0,0.0,1.0,0.14,0.34873508801977704,0.12161616161616162
00101100,2.0,0.0,2.0,0.2,0.5318160234783105,0.2828282828282828
00101101,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
00101110,3.0,0.0,3.0,0.52,0.7585206228927039,0.5753535353535355
00101111,8.0,0.0,8.0,3.32,1.8139749310574969,3.2905050505050504
00110000,6.0,0.0,6.0,2.0,1.6453178133937245,2.707070707070707
00110001,3.0,0.0,3.0,0.42,0.6384957068585252,0.4076767676767677
00110010,1.0,0.0,1.0,0.06,0.23868325657594203,0.05696969696969697
00110011,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
00110100,1.0,0.0,1.0,0.12,0.3265986323710904,0.10666666666666666
00110101,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
00110110,2.0,0.0,2.0,0.32,0.5839607015973773,0.34101010101010115
00110111,5.0,0.0,5.0,1.44,1.4093482984211625,1.9862626262626262
00111000,4.0,0.0,4.0,1.0,1.119162746219357,1.2525252525252526
00111001,2.0,0.0,2.0,0.26,0.5617433182117572,0.3155555555555555
00111010,1.0,0.0,1.0,0.12,0.3265986323710904,0.10666666666666666
00111011,4.0,0.0,4.0,0.96,0.9839109756887601,0.9680808080808079
00111100,3.0,0.0,3.0,0.9,0.904534033733291,0.8181818181818183
00111101,7.0,0.0,7.0,1.56,1.6100693253159108,2.592323232323232
00111110,16.0,2.0,14.0,8.9,3.6251088454574907,13.141414141414142
00111111,68.0,29.0,39.0,46.36,7.632360663184706,58.25292929292928
01000000,68.0,31.0,37.0,48.48,8.43571052853357,71.16121212121212
01000001,21.0,1.0,20.0,8.14,3.8612815164780394,14.909494949494947
01000010,3.0,0.0,3.0,0.68,0.7638287395970011,0.5834343434343434
01000011,3.0,0.0,3.0,0.76,0.8179797730328722,0.6690909090909091
01000100,3.0,0.0,3.0,0.3,0.7035264706814485,0.49494949494949503
01000101,1.0,0.0,1.0,0.2,0.40201512610368484,0.16161616161616163
01000110,2.0,0.0,2.0,0.12,0.3834979883528818,0.14707070707070707
01000111,4.0,0.0,4.0,0.94,0.9300809131739588,0.8650505050505052
01001000,4.0,0.0,4.0,1.6,0.9847319278346619,0.9696969696969697
01001001,1.0,0.0,1.0,0.2,0.4020151261036849,0.16161616161616166
01001010,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
01001011,0.0,0.0,0.0,0.0,0.0,0.0
01001100,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01001101,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
01001110,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
01001111,4.0,0.0,4.0,0.86,0.899157855153837,0.8084848484848484
01010000,3.0,0.0,3.0,0.66,0.7941706810925915,0.6307070707070707
01010001,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
01010010,0.0,0.0,0.0,0.0,0.0,0.0
01010011,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01010100,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
01010101,0.0,0.0,0.0,0.0,0.0,0.0
01010110,0.0,0.0,0.0,0.0,0.0,0.0
01010111,1.0,0.0,1.0,0.06,0.23868325657594203,0.05696969696969697
01011000,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
01011001,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
01011010,0.0,0.0,0.0,0.0,0.0,0.0
01011011,1.0,0.0,1.0,0.08,0.27265992434429076,0.07434343434343435
01011100,0.0,0.0,0.0,0.0,0.0,0.0
01011101,1.0,0.0,1.0,0.12,0.32659863237109044,0.10666666666666667
01011110,2.0,0.0,2.0,0.36,0.5949280577846316,0.353939393939394
01011111,7.0,0.0,7.0,2.24,1.7003861712308563,2.8913131313131313
01100000,5.0,0.0,5.0,2.22,1.2916202337695195,1.6682828282828281
01100001,2.0,0.0,2.0,0.38,0.6321360293449184,0.39959595959595956
01100010,1.0,0.0,1.0,0.08,0.2726599243442907,0.07434343434343434
01100011,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01100100,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
01100101,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01100110,0.0,0.0,0.0,0.0,0.0,0.0
01100111,1.0,0.0,1.0,0.06,0.238683256575942,0.056969696969696955
01101000,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
01101001,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
01101010,0.0,0.0,0.0,0.0,0.0,0.0
01101011,0.0,0.0,0.0,0.0,0.0,0.0
01101100,0.0,0.0,0.0,0.0,0.0,0.0
01101101,0.0,0.0,0.0,0.0,0.0,0.0
01101110,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787878
01101111,3.0,0.0,3.0,0.44,0.6714976477316141,0.450909090909091
01110000,1.0,0.0,1.0,0.06,0.23868325657594203,0.056969696969696976
01110001,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01110010,0.0,0.0,0.0,0.0,0.0,0.0
01110011,0.0,0.0,0.0,0.0,0.0,0.0
01110100,0.0,0.0,0.0,0.0,0.0,0.0
01110101,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01110110,1.0,0.0,1.0,0.06,0.23868325657594203,0.05696969696969697
01110111,2.0,0.0,2.0,0.36,0.5226196639347903,0.2731313131313131
01111000,1.0,0.0,1.0,0.16,0.3684529491774707,0.13575757575757577
01111001,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
01111010,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
01111011,1.0,0.0,1.0,0.1,0.30151134457776363,0.0909090909090909
01111100,2.0,0.0,2.0,0.22,0.46231739501923763,0.2137373737373738
01111101,2.0,0.0,2.0,0.26,0.6295741706611194,0.3963636363636363
01111110,6.0,0.0,6.0,1.8,1.348399724926484,1.8181818181818181
01111111,14.0,3.0,11.0,8.6,2.534608929251695,6.424242424242424
10000000,87.0,50.0,37.0,66.1,8.78301850968186,77.14141414141415
10000001,25.0,4.0,21.0,10.98,4.185062421845996,17.514747474747473
10000010,3.0,0.0,3.0,1.06,0.9300809131739587,0.865050505050505
10000011,5.0,0.0,5.0,0.82,1.0384526173031863,1.078383838383838
10000100,2.0,0.0,2.0,0.42,0.6060303022726894,0.36727272727272725
10000101,1.0,0.0,1.0,0.14,0.348735088019777,0.12161616161616161
10000110,1.0,0.0,1.0,0.2,0.4020151261036849,0.16161616161616166
10000111,5.0,0.0,5.0,1.46,1.2586669234719818,1.5842424242424238
10001000,6.0,0.0,6.0,2.4,1.6080605044147396,2.5858585858585865
10001001,3.0,0.0,3.0,0.22,0.5427204202399746,0.2945454545454546
10001010,1.0,0.0,1.0,0.06,0.23868325657594203,0.056969696969696976
10001011,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
10001100,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
10001101,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10001110,1.0,0.0,1.0,0.22,0.41633319989322654,0.17333333333333334
10001111,5.0,0.0,5.0,1.26,1.4186349962288582,2.012525252525253
10010000,3.0,0.0,3.0,0.76,0.8179797730328723,0.6690909090909092
10010001,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
10010010,0.0,0.0,0.0,0.0,0.0,0.0
10010011,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
10010100,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10010101,0.0,0.0,0.0,0.0,0.0,0.0
10010110,0.0,0.0,0.0,0.0,0.0,0.0
10010111,1.0,0.0,1.0,0.1,0.30151134457776363,0.09090909090909091
10011000,1.0,0.0,1.0,0.12,0.32659863237109044,0.10666666666666667
10011001,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10011010,0.0,0.0,0.0,0.0,0.0,0.0
10011011,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10011100,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10011101,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
10011110,1.0,0.0,1.0,0.18,0.38612291966536916,0.14909090909090914
10011111,5.0,0.0,5.0,1.14,1.1193432417847944,1.2529292929292928
10100000,6.0,0.0,6.0,2.4,1.5175738212786563,2.303030303030303
10100001,2.0,0.0,2.0,0.38,0.6321360293449184,0.3995959595959596
10100010,1.0,0.0,1.0,0.04,0.1969463855669324,0.038787878787878795
10100011,0.0,0.0,0.0,0.0,0.0,0.0
10100100,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
10100101,0.0,0.0,0.0,0.0,0.0,0.0
10100110,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10100111,2.0,0.0,2.0,0.12,0.3834979883528818,0.14707070707070705
10101000,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
10101001,0.0,0.0,0.0,0.0,0.0,0.0
10101010,0.0,0.0,0.0,0.0,0.0,0.0
10101011,0.0,0.0,0.0,0.0,0.0,0.0
10101100,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
10101101,0.0,0.0,0.0,0.0,0.0,0.0
10101110,0.0,0.0,0.0,0.0,0.0,0.0
10101111,1.0,0.0,1.0,0.16,0.3684529491774706,0.13575757575757574
10110000,1.0,0.0,1.0,0.12,0.3265986323710904,0.10666666666666666
10110001,0.0,0.0,0.0,0.0,0.0,0.0
10110010,0.0,0.0,0.0,0.0,0.0,0.0
10110011,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10110100,0.0,0.0,0.0,0.0,0.0,0.0
10110101,0.0,0.0,0.0,0.0,0.0,0.0
10110110,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
10110111,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
10111000,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
10111001,0.0,0.0,0.0,0.0,0.0,0.0
10111010,1.0,0.0,1.0,0.02,0.14070529413628968,0.019797979797979794
10111011,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
10111100,1.0,0.0,1.0,0.12,0.3265986323710904,0.10666666666666666
10111101,1.0,0.0,1.0,0.08,0.27265992434429076,0.07434343434343435
10111110,2.0,0.0,2.0,0.26,0.5245488682206025,0.2751515151515151
10111111,5.0,0.0,5.0,1.82,1.266347647226607,1.6036363636363635
11000000,4.0,0.0,4.0,1.62,1.2535202955329965,1.571313131313131
11000001,2.0,0.0,2.0,0.3,0.5412294272573257,0.2929292929292929
11000010,2.0,0.0,2.0,0.12,0.3834979883528818,0.14707070707070707
11000011,1.0,0.0,1.0,0.02,0.14070529413628965,0.01979797979797979
11000100,1.0,0.0,1.0,0.04,0.19694638556693236,0.03878787878787879
11000101,0.0,0.0,0.0,0.0,0.0,0.0
11000110,0.0,0.0,0.0,0.0,0.0,0.0
11000111,1.0,0.0,1.0,0.08,0.27265992434429076,0.07434343434343435
