00000000,00000001,00000010,00000011,00000100,00000101,00000110,00000111,00001000,00001001,00001010,00001011,00001100,00001101,00001110,00001111,00010000,00010001,00010010,00010011,00010100,00010101,00010110,00010111,00011000,00011001,00011010,00011011,00011100,00011101,00011110,00011111,00100000,00100001,00100010,00100011,00100100,00100101,00100110,00100111,00101000,00101001,00101010,00101011,00101100,00101101,00101110,00101111,00110000,00110001,00110010,00110011,00110100,00110101,00110110,00110111,00111000,00111001,00111010,00111011,00111100,00111101,00111110,00111111,01000000,01000001,01000010,01000011,01000100,01000101,01000110,01000111,01001000,01001001,01001010,01001011,01001100,01001101,01001110,01001111,01010000,01010001,01010010,01010011,01010100,01010101,01010110,01010111,01011000,01011001,01011010,01011011,01011100,01011101,01011110,01011111,01100000,01100001,01100010,01100011,01100100,01100101,01100110,01100111,01101000,01101001,01101010,01101011,01101100,01101101,01101110,01101111,01110000,01110001,01110010,01110011,01110100,01110101,01110110,01110111,01111000,01111001,01111010,01111011,01111100,01111101,01111110,01111111,10000000,10000001,10000010,10000011,10000100,10000101,10000110,10000111,10001000,10001001,10001010,10001011,10001100,10001101,10001110,10001111,10010000,10010001,10010010,10010011,10010100,10010101,10010110,10010111,10011000,10011001,10011010,10011011,10011100,10011101,10011110,10011111,10100000,10100001,10100010,10100011,10100100,10100101,10100110,10100111,10101000,10101001,10101010,10101011,10101100,10101101,10101110,10101111,10110000,10110001,10110010,10110011,10110100,10110101,10110110,10110111,10111000,10111001,10111010,10111011,10111100,10111101,10111110,10111111,11000000,11000001,11000010,11000011,11000100,11000101,11000110,11000111,11001000,11001001,11001010,11001011,11001100,11001101,11001110,11001111,11010000,11010001,11010010,11010011,11010100,11010101,11010110,11010111,11011000,11011001,11011010,11011011,11011100,11011101,11011110,11011111,11100000,11100001,11100010,11100011,11100100,11100101,11100110,11100111,11101000,11101001,11101010,11101011,11101100,11101101,11101110,11101111,11110000,11110001,11110010,11110011,11110100,11110101,11110110,11110111,11111000,11111001,11111010,11111011,11111100,11111101,11111110,11111111
2592,176,82,30,76,4,2,65,94,5,2,1,7,,1,47,57,4,1,2,2,,,12,17,1,,7,,4,1,96,206,10,4,3,4,1,,6,3,,,1,,1,,3,7,2,,,,1,1,7,6,,,5,,,3,46,31,,1,1,,,,2,2,,,,,,,1,,,,,,,,,1,,,1,,,,18,11,1,,,,,,1,1,,,,,,,1,2,,,,,,,,,,,,,,,9,173,11,1,3,4,1,1,4,5,,,,,,,4,4,,,,,,,2,1,,,,,,,6,19,2,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6,5,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,33,4,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,7
2584,161,76,30,69,5,4,79,92,3,3,5,8,,2,55,52,3,,4,1,,,20,16,,,4,3,7,1,113,194,12,,1,8,,,1,9,,,,,,,6,4,,,,,,,3,1,,,3,,2,,23,31,2,2,1,,,,1,2,,,,,,,2,2,,,,,,,,2,,,,,1,1,20,10,,,,1,,,,1,,,,,,1,3,,,,,,,,,1,,,,,,,10,193,5,2,1,8,,,5,12,,,,,,1,7,2,1,1,,,,,2,2,,1,,,,,8,13,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,1,,,,8,8,,,,,,,,1,,,,,,,3,,,,,,,,1,2,,,,,1,1,23,5,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,1,9
2538,144,78,26,68,2,8,67,101,9,1,4,3,1,2,45,59,1,3,1,1,,2,22,13,1,,7,3,3,6,176,161,9,6,1,4,1,,7,12,1,1,,,1,1,2,10,,,,1,,,4,4,,,1,,1,1,52,44,4,,,1,,,4,3,,,,,,,1,1,,,1,,,,1,,,,,,1,1,22,17,,1,,,,,,,,,,1,,,,3,,,,,,,1,,,,,,,,5,196,13,1,,5,,,1,6,1,,1,,,,6,3,,1,,,,,1,1,,,1,,,,10,13,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,5,12,1,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,2,,11,6,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3
2539,174,69,40,60,6,3,70,87,10,3,7,7,2,2,55,55,8,2,2,,,,15,11,1,,4,2,2,5,138,171,11,3,2,5,1,,10,2,,,1,,1,,6,21,1,2,,1,,,9,7,1,,5,2,3,2,91,32,1,,,3,,,2,2,1,,,,,,2,,,,,,,,1,,,,,1,2,,16,11,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,154,13,6,1,6,,,2,6,1,1,,,,,4,3,,,,,,,2,,,,,,,,14,11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,9,7,,,,,,,1,1,,,,,1,,1,,,,,,,,,1,,,1,,,2,18,4,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,,5
2638,150,73,29,81,5,6,63,118,10,1,3,4,2,3,47,65,1,4,2,3,,1,13,14,,,3,,2,1,76,182,11,5,2,3,1,1,6,8,,,1,,,1,3,11,,,1,,,,4,1,,,6,1,2,3,39,45,2,,1,,,,1,3,,,,1,,,,1,,,,,,,,1,,,1,1,,,16,12,,,,,1,,1,1,,,,,,,,1,,,,,,,2,,,,,,,,4,167,16,6,2,3,,,3,5,,,,,,,2,2,,1,,1,,,,,,,,,,1,5,16,1,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,2,11,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,3,26,3,,,,,,,,1,,,,,,,2,,,,,,,,1,,,,,,,,5
2631,156,54,27,72,2,7,58,83,5,4,7,2,2,3,43,49,7,1,2,3,,,19,15,,2,7,1,6,3,146,172,7,2,2,6,,,4,8,,,,,,1,4,11,,,,1,,,4,5,,,3,1,1,3,63,65,3,2,2,,,,,1,,,,,,,2,2,,,,,,,,2,,,1,,,,13,12,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,1,,,,4,147,11,8,3,4,,,4,3,1,,,,,,2,3,,,,,,,1,,,,,,,,7,9,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,6,11,,,,1,,,,,,,,,,,,2,,,,,,,,,,,2,,,2,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7
2636,164,54,39,63,4,4,52,94,8,1,5,2,3,2,49,61,3,1,4,1,1,1,18,7,,,5,1,2,3,81,222,11,11,,6,,,7,9,1,,1,1,,,3,11,,,,,,,5,3,,1,1,,3,2,39,43,3,1,,1,,,1,2,,,,,,,1,2,,,,,,1,2,2,,,1,1,,,19,10,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,6,168,7,3,2,6,,,4,3,,1,,,,,2,3,,,,,,,2,,,,,,1,,10,12,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,2,,1,,30,6,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,10
2627,118,57,27,66,6,3,73,94,6,1,7,5,,,57,58,6,,4,1,1,1,22,11,1,1,8,3,2,2,145,217,11,2,3,4,,,5,8,,,,,,1,3,6,1,,,,,,1,2,,,,1,1,,42,49,3,,1,2,,,,,,,,,,,1,2,,1,,,,,1,,,,2,,,,8,9,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,10,166,8,5,1,1,,,3,8,,,,1,,1,6,2,,,,,,,2,1,,,,,,,8,9,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,4,12,1,,,,,,1,1,,,,,,,2,2,,,,,,,1,,,,,,,,15,3,1,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,2,9
2602,168,61,23,68,10,3,75,93,4,2,5,3,2,,58,54,3,2,2,3,1,,13,9,1,,6,1,2,2,141,208,18,3,2,3,,1,4,5,1,1,,,,2,8,12,1,1,,,,1,9,1,,1,2,,,,43,47,1,,1,1,,,3,2,,,,,,,1,1,1,,,,,,,,1,,1,1,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,164,13,1,1,5,,,3,1,,,,1,,1,3,2,1,,,,,,2,,,,,,,,3,14,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,4,8,2,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,21,6,1,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,1,,1
