nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,kernal,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
8,1111,Simulation Refreshed_Simulation,111,Simulation Refreshed_Simulation,111,0,linear,0,0.8145833333333333,0.7604166666666666,0.7890625,0.7864583333333334,0.8463541666666666,0.7395833333333334
8,1111,Simulation Refreshed_Simulation,111,Hardware,111,0,linear,0,0.25,nan,nan,nan,nan,nan
8,1111,Hardware Simulation,111,Hardware Simulation,111,0,linear,0,0.8194444444444444,0.8229166666666666,0.8020833333333334,0.8541666666666666,0.8194444444444444,0.8472222222222222
8,1111,Hardware Simulation,111,Simulation,111,0,linear,0,0.9058333333333334,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation Hardware,111,0,linear,0,0.8444444444444444,0.8472222222222222,0.8263888888888888,0.8680555555555556,0.8576388888888888,0.8645833333333334
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation,111,0,linear,0,0.9183333333333333,nan,nan,nan,nan,nan
8,1111,Simulation Refreshed_Simulation,111,Simulation Refreshed_Simulation,111,0,poly,1,0.6083333333333333,0.5859375,0.5963541666666666,0.6380208333333334,0.640625,0.5520833333333334
8,1111,Simulation Refreshed_Simulation,111,Hardware,111,0,poly,1,0.25,nan,nan,nan,nan,nan
8,1111,Hardware Simulation,111,Hardware Simulation,111,0,poly,1,0.5944444444444444,0.5729166666666666,0.6631944444444444,0.6180555555555556,0.6180555555555556,0.6215277777777778
8,1111,Hardware Simulation,111,Simulation,111,0,poly,1,0.6391666666666667,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation Hardware,111,0,poly,1,0.4166666666666667,0.3888888888888889,0.4340277777777778,0.4444444444444444,0.4375,0.4583333333333333
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation,111,0,poly,1,0.595,nan,nan,nan,nan,nan
8,1111,Simulation Refreshed_Simulation,111,Simulation Refreshed_Simulation,111,0,rbf,2,0.9458333333333333,0.9244791666666666,0.9348958333333334,0.9322916666666666,0.9166666666666666,0.9192708333333334
8,1111,Simulation Refreshed_Simulation,111,Hardware,111,0,rbf,2,0.25,nan,nan,nan,nan,nan
8,1111,Hardware Simulation,111,Hardware Simulation,111,0,rbf,2,0.9583333333333334,0.9652777777777778,0.9583333333333334,0.9479166666666666,0.9131944444444444,0.9652777777777778
8,1111,Hardware Simulation,111,Simulation,111,0,rbf,2,0.9533333333333334,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation Hardware,111,0,rbf,2,0.9638888888888889,0.96875,0.9618055555555556,0.9652777777777778,0.96875,0.9895833333333334
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation,111,0,rbf,2,0.9791666666666666,nan,nan,nan,nan,nan
8,1111,Simulation Refreshed_Simulation,111,Simulation Refreshed_Simulation,111,0,poly,3,0.9708333333333333,0.953125,0.953125,0.9609375,0.9479166666666666,0.9505208333333334
8,1111,Simulation Refreshed_Simulation,111,Hardware,111,0,poly,3,0.25,nan,nan,nan,nan,nan
8,1111,Hardware Simulation,111,Hardware Simulation,111,0,poly,3,0.9666666666666667,0.9826388888888888,0.9756944444444444,0.9618055555555556,0.9479166666666666,0.9722222222222222
8,1111,Hardware Simulation,111,Simulation,111,0,poly,3,0.9666666666666667,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation Hardware,111,0,poly,3,0.9666666666666667,0.96875,0.9618055555555556,0.9826388888888888,0.9895833333333334,0.9895833333333334
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation,111,0,poly,3,0.9833333333333333,nan,nan,nan,nan,nan
8,1111,Simulation Refreshed_Simulation,111,Simulation Refreshed_Simulation,111,0,poly,4,0.9833333333333333,0.9609375,0.9739583333333334,0.9869791666666666,0.96875,0.9609375
8,1111,Simulation Refreshed_Simulation,111,Hardware,111,0,poly,4,0.25,nan,nan,nan,nan,nan
8,1111,Hardware Simulation,111,Hardware Simulation,111,0,poly,4,0.975,0.9861111111111112,0.9756944444444444,0.9618055555555556,0.9479166666666666,0.9826388888888888
8,1111,Hardware Simulation,111,Simulation,111,0,poly,4,0.9725,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation Hardware,111,0,poly,4,0.975,0.9791666666666666,0.96875,0.9930555555555556,0.9930555555555556,0.9965277777777778
8,1111,Refreshed_Simulation Hardware,111,Refreshed_Simulation,111,0,poly,4,0.9916666666666667,nan,nan,nan,nan,nan
