nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,kernal,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
4,1111,Refreshed_Simulation,111,Hardware,111,0,rbf,2,0.1806853582554517,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Simulation,111,0,rbf,2,0.17166666666666666,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,111,Sim and Refreshed,111,0,rbf,2,0.9916666666666667,0.9791666666666666,0.9817708333333334,0.9739583333333334,0.9739583333333334,0.9817708333333334
4,1111,Sim and Refreshed,111,Hardware,111,0,rbf,2,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,111,Hardware,111,0,poly,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,111,Simulation,111,0,poly,3,0.21666666666666667,nan,nan,nan,nan,nan
4,1111,Hardware,111,Refreshed_Simulation,111,0,poly,3,0.18083333333333335,nan,nan,nan,nan,nan
4,1111,Hardware,111,Sim and Refreshed,111,0,poly,3,0.19875,nan,nan,nan,nan,nan
4,1111,Simulation,111,Simulation,111,0,poly,3,0.9958333333333333,0.9895833333333334,0.984375,0.9791666666666666,0.9947916666666666,0.9739583333333334
4,1111,Simulation,111,Hardware,111,0,poly,3,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,111,Refreshed_Simulation,111,0,poly,3,0.20333333333333334,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,poly,3,1.0,0.9947916666666666,1.0,0.9895833333333334,1.0,1.0
4,1111,Refreshed_Simulation,111,Hardware,111,0,poly,3,0.2570093457943925,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Simulation,111,0,poly,3,0.19666666666666666,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,111,Sim and Refreshed,111,0,poly,3,0.9833333333333333,0.96875,0.9739583333333334,0.9765625,0.9635416666666666,0.9791666666666666
4,1111,Sim and Refreshed,111,Hardware,111,0,poly,3,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,111,Hardware,111,0,poly,4,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,111,Simulation,111,0,poly,4,0.26666666666666666,nan,nan,nan,nan,nan
4,1111,Hardware,111,Refreshed_Simulation,111,0,poly,4,0.18583333333333332,nan,nan,nan,nan,nan
4,1111,Hardware,111,Sim and Refreshed,111,0,poly,4,0.22625,nan,nan,nan,nan,nan
4,1111,Simulation,111,Simulation,111,0,poly,4,0.9958333333333333,0.984375,0.984375,0.953125,0.9895833333333334,0.9583333333333334
4,1111,Simulation,111,Hardware,111,0,poly,4,0.3442367601246106,nan,nan,nan,nan,nan
4,1111,Simulation,111,Refreshed_Simulation,111,0,poly,4,0.1425,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,poly,4,1.0,0.9895833333333334,0.9947916666666666,0.9895833333333334,1.0,1.0
4,1111,Refreshed_Simulation,111,Hardware,111,0,poly,4,0.0,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Simulation,111,0,poly,4,0.18333333333333332,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,111,Sim and Refreshed,111,0,poly,4,0.9833333333333333,0.9661458333333334,0.9765625,0.9661458333333334,0.9739583333333334,0.9635416666666666
4,1111,Sim and Refreshed,111,Hardware,111,0,poly,4,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,100,0,linear,0,1.0,0.9714285714285714,1.0,1.0,0.9705882352941176,1.0
4,1111,Hardware,100,Simulation,100,0,linear,0,0.01,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Simulation,100,0,linear,0,0.235,nan,nan,nan,nan,nan
4,1111,Hardware,100,Sim and Refreshed,100,0,linear,0,0.1225,nan,nan,nan,nan,nan
4,1111,Simulation,100,Simulation,100,0,linear,0,0.95,0.84375,0.9375,0.90625,0.9375,0.890625
4,1111,Simulation,100,Hardware,100,0,linear,0,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Simulation,100,0,linear,0,0.005,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,linear,0,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,100,Hardware,100,0,linear,0,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Simulation,100,0,linear,0,0.085,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,100,Sim and Refreshed,100,0,linear,0,0.6125,0.6171875,0.625,0.6015625,0.703125,0.609375
4,1111,Sim and Refreshed,100,Hardware,100,0,linear,0,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,100,0,poly,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,100,Simulation,100,0,poly,1,0.095,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Simulation,100,0,poly,1,0.27,nan,nan,nan,nan,nan
4,1111,Hardware,100,Sim and Refreshed,100,0,poly,1,0.1825,nan,nan,nan,nan,nan
4,1111,Simulation,100,Simulation,100,0,poly,1,0.975,0.875,0.953125,0.9375,0.953125,0.9375
4,1111,Simulation,100,Hardware,100,0,poly,1,0.205607476635514,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Simulation,100,0,poly,1,0.0025,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,poly,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,100,Hardware,100,0,poly,1,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Simulation,100,0,poly,1,0.1375,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,100,Sim and Refreshed,100,0,poly,1,0.90625,0.8828125,0.90625,0.8984375,0.921875,0.9140625
4,1111,Sim and Refreshed,100,Hardware,100,0,poly,1,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,100,0,rbf,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,100,Simulation,100,0,rbf,2,0.0575,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Simulation,100,0,rbf,2,0.26,nan,nan,nan,nan,nan
4,1111,Hardware,100,Sim and Refreshed,100,0,rbf,2,0.15875,nan,nan,nan,nan,nan
4,1111,Simulation,100,Simulation,100,0,rbf,2,1.0,0.96875,0.984375,0.984375,0.984375,0.984375
4,1111,Simulation,100,Hardware,100,0,rbf,2,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Simulation,100,0,rbf,2,0.1325,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,rbf,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,100,Hardware,100,0,rbf,2,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Simulation,100,0,rbf,2,0.0925,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,100,Sim and Refreshed,100,0,rbf,2,0.98125,0.96875,0.984375,0.984375,0.96875,0.9765625
4,1111,Sim and Refreshed,100,Hardware,100,0,rbf,2,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,100,0,poly,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,100,Simulation,100,0,poly,3,0.04,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Simulation,100,0,poly,3,0.29,nan,nan,nan,nan,nan
4,1111,Hardware,100,Sim and Refreshed,100,0,poly,3,0.165,nan,nan,nan,nan,nan
4,1111,Simulation,100,Simulation,100,0,poly,3,1.0,0.96875,0.984375,1.0,1.0,0.96875
4,1111,Simulation,100,Hardware,100,0,poly,3,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Simulation,100,0,poly,3,0.0625,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,poly,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,100,Hardware,100,0,poly,3,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Simulation,100,0,poly,3,0.0925,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,100,Sim and Refreshed,100,0,poly,3,0.975,0.9765625,0.9765625,0.9765625,0.9765625,0.984375
4,1111,Sim and Refreshed,100,Hardware,100,0,poly,3,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,100,0,poly,4,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,100,Simulation,100,0,poly,4,0.05,nan,nan,nan,nan,nan
4,1111,Hardware,100,Refreshed_Simulation,100,0,poly,4,0.2725,nan,nan,nan,nan,nan
4,1111,Hardware,100,Sim and Refreshed,100,0,poly,4,0.16125,nan,nan,nan,nan,nan
4,1111,Simulation,100,Simulation,100,0,poly,4,1.0,0.96875,0.984375,1.0,1.0,0.96875
4,1111,Simulation,100,Hardware,100,0,poly,4,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,100,Refreshed_Simulation,100,0,poly,4,0.1175,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Refreshed_Simulation,100,0,poly,4,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,100,Hardware,100,0,poly,4,0.22429906542056074,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,100,Simulation,100,0,poly,4,0.0925,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,100,Sim and Refreshed,100,0,poly,4,0.96875,0.96875,0.984375,0.9765625,0.9765625,0.96875
4,1111,Sim and Refreshed,100,Hardware,100,0,poly,4,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,010,0,linear,0,1.0,0.9142857142857143,0.9411764705882353,0.9117647058823529,0.8823529411764706,0.8823529411764706
4,1111,Hardware,010,Simulation,010,0,linear,0,0.225,nan,nan,nan,nan,nan
4,1111,Hardware,010,Refreshed_Simulation,010,0,linear,0,0.2475,nan,nan,nan,nan,nan
4,1111,Hardware,010,Sim and Refreshed,010,0,linear,0,0.23625,nan,nan,nan,nan,nan
4,1111,Simulation,010,Simulation,010,0,linear,0,0.9125,0.875,0.953125,0.90625,0.890625,0.921875
4,1111,Simulation,010,Hardware,010,0,linear,0,0.20093457943925233,nan,nan,nan,nan,nan
4,1111,Simulation,010,Refreshed_Simulation,010,0,linear,0,0.24,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,linear,0,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,010,Hardware,010,0,linear,0,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Simulation,010,0,linear,0,0.365,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,010,Sim and Refreshed,010,0,linear,0,0.84375,0.828125,0.828125,0.859375,0.8515625,0.78125
4,1111,Sim and Refreshed,010,Hardware,010,0,linear,0,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,010,0,poly,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,010,Simulation,010,0,poly,1,0.12,nan,nan,nan,nan,nan
4,1111,Hardware,010,Refreshed_Simulation,010,0,poly,1,0.325,nan,nan,nan,nan,nan
4,1111,Hardware,010,Sim and Refreshed,010,0,poly,1,0.2225,nan,nan,nan,nan,nan
4,1111,Simulation,010,Simulation,010,0,poly,1,0.95,0.890625,0.984375,0.9375,0.96875,0.90625
4,1111,Simulation,010,Hardware,010,0,poly,1,0.3364485981308411,nan,nan,nan,nan,nan
4,1111,Simulation,010,Refreshed_Simulation,010,0,poly,1,0.24,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,poly,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,010,Hardware,010,0,poly,1,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Simulation,010,0,poly,1,0.2775,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,010,Sim and Refreshed,010,0,poly,1,0.91875,0.9296875,0.9296875,0.953125,0.9453125,0.921875
4,1111,Sim and Refreshed,010,Hardware,010,0,poly,1,0.2803738317757009,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,010,0,rbf,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,010,Simulation,010,0,rbf,2,0.2325,nan,nan,nan,nan,nan
4,1111,Hardware,010,Refreshed_Simulation,010,0,rbf,2,0.21,nan,nan,nan,nan,nan
4,1111,Hardware,010,Sim and Refreshed,010,0,rbf,2,0.22125,nan,nan,nan,nan,nan
4,1111,Simulation,010,Simulation,010,0,rbf,2,0.9625,0.921875,0.984375,0.984375,0.953125,0.984375
4,1111,Simulation,010,Hardware,010,0,rbf,2,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,010,Refreshed_Simulation,010,0,rbf,2,0.185,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,rbf,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,010,Hardware,010,0,rbf,2,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Simulation,010,0,rbf,2,0.2775,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,010,Sim and Refreshed,010,0,rbf,2,0.9875,0.984375,0.9765625,0.984375,0.984375,0.96875
4,1111,Sim and Refreshed,010,Hardware,010,0,rbf,2,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,010,0,poly,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,010,Simulation,010,0,poly,3,0.19,nan,nan,nan,nan,nan
4,1111,Hardware,010,Refreshed_Simulation,010,0,poly,3,0.27,nan,nan,nan,nan,nan
4,1111,Hardware,010,Sim and Refreshed,010,0,poly,3,0.23,nan,nan,nan,nan,nan
4,1111,Simulation,010,Simulation,010,0,poly,3,0.9875,0.96875,0.984375,0.984375,0.953125,0.984375
4,1111,Simulation,010,Hardware,010,0,poly,3,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,010,Refreshed_Simulation,010,0,poly,3,0.16,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,poly,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,010,Hardware,010,0,poly,3,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Simulation,010,0,poly,3,0.2775,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,010,Sim and Refreshed,010,0,poly,3,0.99375,0.9765625,0.9765625,0.9765625,0.984375,0.984375
4,1111,Sim and Refreshed,010,Hardware,010,0,poly,3,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,010,0,poly,4,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,010,Simulation,010,0,poly,4,0.1475,nan,nan,nan,nan,nan
4,1111,Hardware,010,Refreshed_Simulation,010,0,poly,4,0.3625,nan,nan,nan,nan,nan
4,1111,Hardware,010,Sim and Refreshed,010,0,poly,4,0.255,nan,nan,nan,nan,nan
4,1111,Simulation,010,Simulation,010,0,poly,4,0.9875,0.984375,0.984375,0.984375,0.96875,0.984375
4,1111,Simulation,010,Hardware,010,0,poly,4,0.5327102803738317,nan,nan,nan,nan,nan
4,1111,Simulation,010,Refreshed_Simulation,010,0,poly,4,0.2,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Refreshed_Simulation,010,0,poly,4,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Refreshed_Simulation,010,Hardware,010,0,poly,4,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,010,Simulation,010,0,poly,4,0.2675,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,010,Sim and Refreshed,010,0,poly,4,0.99375,0.9765625,0.984375,0.96875,0.9765625,0.984375
4,1111,Sim and Refreshed,010,Hardware,010,0,poly,4,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,linear,0,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Simulation,001,0,linear,0,0.26,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Simulation,001,0,linear,0,0.045,nan,nan,nan,nan,nan
4,1111,Hardware,001,Sim and Refreshed,001,0,linear,0,0.1525,nan,nan,nan,nan,nan
4,1111,Simulation,001,Simulation,001,0,linear,0,0.8875,0.953125,0.859375,0.90625,0.890625,0.90625
4,1111,Simulation,001,Hardware,001,0,linear,0,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Simulation,001,0,linear,0,0.0075,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,linear,0,0.975,1.0,0.984375,0.984375,1.0,1.0
4,1111,Refreshed_Simulation,001,Hardware,001,0,linear,0,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Simulation,001,0,linear,0,0.11,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,001,Sim and Refreshed,001,0,linear,0,0.60625,0.625,0.6015625,0.6875,0.6875,0.59375
4,1111,Sim and Refreshed,001,Hardware,001,0,linear,0,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,poly,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Simulation,001,0,poly,1,0.2575,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Simulation,001,0,poly,1,0.04,nan,nan,nan,nan,nan
4,1111,Hardware,001,Sim and Refreshed,001,0,poly,1,0.14875,nan,nan,nan,nan,nan
4,1111,Simulation,001,Simulation,001,0,poly,1,0.9375,0.984375,0.9375,0.953125,0.953125,0.9375
4,1111,Simulation,001,Hardware,001,0,poly,1,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Simulation,001,0,poly,1,0.005,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,poly,1,0.975,1.0,0.984375,0.984375,1.0,1.0
4,1111,Refreshed_Simulation,001,Hardware,001,0,poly,1,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Simulation,001,0,poly,1,0.1325,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,001,Sim and Refreshed,001,0,poly,1,0.8,0.8359375,0.875,0.890625,0.84375,0.84375
4,1111,Sim and Refreshed,001,Hardware,001,0,poly,1,0.0,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,rbf,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Simulation,001,0,rbf,2,0.2525,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Simulation,001,0,rbf,2,0.0025,nan,nan,nan,nan,nan
4,1111,Hardware,001,Sim and Refreshed,001,0,rbf,2,0.1275,nan,nan,nan,nan,nan
4,1111,Simulation,001,Simulation,001,0,rbf,2,0.9875,1.0,0.96875,1.0,0.984375,1.0
4,1111,Simulation,001,Hardware,001,0,rbf,2,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Simulation,001,0,rbf,2,0.0775,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,rbf,2,1.0,1.0,0.984375,1.0,1.0,1.0
4,1111,Refreshed_Simulation,001,Hardware,001,0,rbf,2,0.19158878504672897,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Simulation,001,0,rbf,2,0.1675,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,001,Sim and Refreshed,001,0,rbf,2,0.9375,0.9453125,0.9765625,0.984375,0.9609375,0.953125
4,1111,Sim and Refreshed,001,Hardware,001,0,rbf,2,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,poly,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Simulation,001,0,poly,3,0.2525,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Simulation,001,0,poly,3,0.0025,nan,nan,nan,nan,nan
4,1111,Hardware,001,Sim and Refreshed,001,0,poly,3,0.1275,nan,nan,nan,nan,nan
4,1111,Simulation,001,Simulation,001,0,poly,3,0.9875,1.0,0.96875,0.984375,1.0,1.0
4,1111,Simulation,001,Hardware,001,0,poly,3,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Simulation,001,0,poly,3,0.13,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,poly,3,1.0,1.0,0.984375,1.0,1.0,1.0
4,1111,Refreshed_Simulation,001,Hardware,001,0,poly,3,0.19158878504672897,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Simulation,001,0,poly,3,0.1775,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,001,Sim and Refreshed,001,0,poly,3,0.94375,0.9453125,0.984375,0.9765625,0.9375,0.96875
4,1111,Sim and Refreshed,001,Hardware,001,0,poly,3,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,poly,4,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Simulation,001,0,poly,4,0.2525,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Simulation,001,0,poly,4,0.005,nan,nan,nan,nan,nan
4,1111,Hardware,001,Sim and Refreshed,001,0,poly,4,0.12875,nan,nan,nan,nan,nan
4,1111,Simulation,001,Simulation,001,0,poly,4,0.9875,1.0,0.96875,0.984375,1.0,1.0
4,1111,Simulation,001,Hardware,001,0,poly,4,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Simulation,001,0,poly,4,0.0875,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,poly,4,1.0,1.0,0.984375,1.0,1.0,1.0
4,1111,Refreshed_Simulation,001,Hardware,001,0,poly,4,0.19158878504672897,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Simulation,001,0,poly,4,0.2,nan,nan,nan,nan,nan
4,1111,Sim and Refreshed,001,Sim and Refreshed,001,0,poly,4,0.95,0.9453125,0.9921875,0.9765625,0.9375,0.96875
4,1111,Sim and Refreshed,001,Hardware,001,0,poly,4,0.26635514018691586,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,100,0,linear,0,1.0,0.9714285714285714,1.0,1.0,0.9705882352941176,1.0
4,1111,Hardware,100,Hardware,010,0,linear,0,1.0,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,001,0,linear,0,0.5327102803738317,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,011,0,linear,0,0.7663551401869159,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,010,0,linear,0,1.0,0.9142857142857143,0.9411764705882353,0.9117647058823529,0.8823529411764706,0.8823529411764706
4,1111,Hardware,010,Hardware,100,0,linear,0,0.985981308411215,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,001,0,linear,0,0.5794392523364486,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,101,0,linear,0,0.7827102803738317,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,linear,0,1.0,1.0,1.0,1.0,1.0,1.0
