nr_qubits,exp_type 1,exp_type 2,backend 1,backend 2,circuit 1,circuit 2,corr avg,cosine d,manhatt d,mse,euclidean d,norm manhatt d,norm mse,norm euclidean d
4,Hardware,Simulated,brisbane,brisbane,1,1,0.897575500591278,0.08263355949771622,1230.398596491228,32974.43161319252,726.3545317619216,0.9708554238761034,0.7393266156815177,0.4065305880194408
4,Hardware,Simulated,torino,torino,1,1,0.857609098771345,0.11534025023807437,1436.9638596491227,42018.23985344336,819.9340446981658,0.97556327105656,0.8706501237975296,0.48029209911901405
4,Hardware,Simulated,fez,fez,1,1,0.8632313723753751,0.11094256316756468,992.3,19245.8148625,554.9171449865286,1.0854434639919703,0.9693813459900316,0.4710468409140741
4,Hardware,Simulated,marrakesh,marrakesh,1,1,0.9164645387750292,0.06677140780090629,303.46,1718.0295624999999,165.79648066228665,0.84840780029103,0.6846316809691985,0.3654351045012132
4,Hardware,Simulated,brisbane,brisbane,2,2,0.9111912347425117,0.07165005808081304,1237.6438596491225,33098.77469383656,727.7227460382044,0.9128731418930047,0.7393931215559825,0.37855001804467747
4,Hardware,Simulated,torino,torino,2,2,0.9654077076531916,0.02803407973571659,1277.4747368421054,34605.82102469221,744.1055949225723,0.5256050247761755,0.7510049040030052,0.236787160698027
4,Hardware,Simulated,fez,fez,2,2,0.7903314409290411,0.17300160734194348,976.5799999999999,18312.245737499998,541.2909862541588,1.2047477774253343,0.9757668572952154,0.5882203793510449
4,Hardware,Simulated,marrakesh,marrakesh,2,2,0.9516758254544735,0.038836769425475426,305.68,1707.9671125000002,165.3102350128388,0.7026279010708817,0.6150036310398311,0.2786997288318576
4,Hardware,Simulated,brisbane,brisbane,3,3,0.926865528078379,0.058846210794519016,1577.0585964912282,51992.92752743921,912.078308282259,0.8206970015438506,0.7779001097682305,0.3430632909377482
4,Hardware,Simulated,torino,torino,3,3,0.9854248614260308,0.01178763859123022,2138.3028070175437,87462.53671916743,1182.9626314920852,0.42785401205319584,0.8991048684461465,0.15354242795546807
4,Hardware,Simulated,fez,fez,3,3,0.8648489186591519,0.10965052561914013,2413.1,114334.37703749997,1352.534669648065,1.0587623961601333,0.9886040242093345,0.46829590136822696
4,Hardware,Simulated,marrakesh,marrakesh,3,3,0.9536851075359077,0.0371620832643087,1032.28,19228.830875,554.6722401562927,0.6393625354312544,0.8774969417566197,0.272624589002199
4,Hardware,Refreshed_Simulated,brisbane,brisbane,1,1,0.9463012004918799,0.04354493059754039,1212.878596491228,31289.74224696445,707.5562705194769,0.6991324722428061,0.7015538436677698,0.2951099137526239
4,Hardware,Refreshed_Simulated,torino,torino,1,1,0.8803280591775552,0.0967610835142072,1433.3473684210526,43287.95473063636,832.2303020740003,0.938937786425636,0.8969595888981972,0.43991154455005377
4,Hardware,Refreshed_Simulated,fez,fez,1,1,0.9872598623174171,0.01048429602742551,939.4000000000001,17133.425175,523.5788410545255,0.3650223991278874,0.862983608447927,0.1448053592062504
4,Hardware,Refreshed_Simulated,marrakesh,marrakesh,1,1,0.766105242856982,0.19430984047238176,301.7,1501.293925,154.9861374446115,1.3171588158281322,0.598262920462171,0.6233936805460603
4,Hardware,Refreshed_Simulated,brisbane,brisbane,2,2,0.9027866731276356,0.0787600899569777,1219.697894736842,31182.856862038323,706.34673482123,0.8710883983942903,0.6965934566317742,0.3968881201471714
4,Hardware,Refreshed_Simulated,torino,torino,2,2,0.9507624687773774,0.040472997382266174,1330.4147368421054,36541.679946402735,764.6351281117314,0.6629776455085219,0.793016320019554,0.2845100960678416
4,Hardware,Refreshed_Simulated,fez,fez,2,2,0.8391201608491922,0.1297948036826312,920.0400000000001,16465.007525,513.2641818790787,1.141745614800291,0.8773368858365194,0.5094993693472667
4,Hardware,Refreshed_Simulated,marrakesh,marrakesh,2,2,0.7741176468714877,0.18621254518523822,340.88,1661.1921125000001,163.0308982984514,1.3174837905709642,0.5981609209950333,0.6102664093414254
4,Hardware,Refreshed_Simulated,brisbane,brisbane,3,3,0.8146210889624494,0.14993040665613844,1558.238596491228,52222.02779739535,914.0855784653456,1.1585501829516072,0.7813278283757806,0.5475954832833055
4,Hardware,Refreshed_Simulated,torino,torino,3,3,0.9198014584665225,0.0642181169051581,2163.3028070175437,90034.30237464987,1200.2286607119488,0.8747968937189017,0.9255423250771078,0.35838001312896356
4,Hardware,Refreshed_Simulated,fez,fez,3,3,0.9803163194554582,0.016076525684538323,2362.0800000000004,109327.01134999999,1322.5854156159442,0.4869490315374021,0.9453073185498756,0.17931271948491803
