nr_qubits,exp_type 1,exp_type 2,backend 1,backend 2,circuit 1,circuit 2,corr avg,cosine d,manhatt d,mse,euclidean d,norm manhatt d,norm mse,norm euclidean d
16,Hardware,Hardware,brisbane,torino,1,1,0.995757368803503,0.0042423739173489405,7004.68,8.905850256347657,763.9723832704957,1.6845122486530615,0.034804110272752195,0.09211269095416079
16,Hardware,Hardware,brisbane,fez,1,1,0.9220512298446641,0.07794455594954008,7674.639999999999,40.865780383300795,1636.5145227586597,1.8619354839891857,0.15970368756523054,0.3948279522768998
16,Hardware,Hardware,brisbane,marrakesh,1,1,0.9822200588310052,0.017778884912078796,7892.119999999998,90.76010706787105,2438.863337048638,1.8946576831178348,0.35469098220077566,0.18856767969150454
16,Hardware,Hardware,torino,fez,1,1,0.943928608904553,0.05606840669414703,4110.68,19.70341318359375,1136.3462880653958,1.1990523730871572,0.11084521377046369,0.3348683523242726
16,Hardware,Hardware,torino,marrakesh,1,1,0.9892541883952863,0.01074517576989864,4645.879999999999,46.28900942382812,1741.7222860146194,1.0886606341152931,0.260407427738436,0.14659587831814067
16,Hardware,Hardware,fez,marrakesh,1,1,0.935242467341344,0.06475405767416831,4556.559999999999,53.4610703125,1871.7971855946373,1.286980516359963,0.30875049148165123,0.3598723598004985
16,Hardware,Hardware,brisbane,torino,2,2,0.9958789909316513,0.004120759118999562,7018.5599999999995,9.312918847656244,781.2371276379539,1.6870408610161365,0.03639470499053156,0.0907828080536957
16,Hardware,Hardware,brisbane,fez,2,2,0.9222774627298613,0.07771833393969352,7675.52,40.67458862304687,1632.6817938594163,1.862916494383563,0.1589554980305208,0.39425457242684425
16,Hardware,Hardware,brisbane,marrakesh,2,2,0.9828124347122755,0.017186543313925218,7904.28,91.43532861328127,2447.918645707003,1.8981555322585577,0.357327478637932,0.18539980212483598
16,Hardware,Hardware,torino,fez,2,2,0.9434544685591949,0.05654251893070983,4056.96,19.75925889892578,1137.9555312928546,1.1945469993525826,0.1126213924416496,0.3362811886821795
16,Hardware,Hardware,torino,marrakesh,2,2,0.990183378034041,0.009816040801817527,4580.040000000001,45.533861621093756,1727.456846118012,1.0785610835980504,0.2595283014026279,0.14011453030896343
16,Hardware,Hardware,fez,marrakesh,2,2,0.9372032599478226,0.06279337209876357,4542.559999999999,54.04327707519532,1881.961797274324,1.2789672910937,0.31067079810334547,0.35438220073470067
16,Hardware,Hardware,brisbane,torino,3,3,0.9984367265444772,0.0015631782722864696,6422.4,0.8612560668945313,237.5779400533645,1.5650900028786128,0.0033665246490298182,0.05591383142544646
16,Hardware,Hardware,brisbane,fez,3,3,0.9976569441167118,0.0023429134054078204,6283.160000000001,1.6515303222656257,328.9904120183441,1.5252744444384574,0.006455591724973301,0.06845309935217327
