nr_qubits,exp_type 1,exp_type 2,backend 1,backend 2,circuit 1,circuit 2,corr avg,cosine d,manhatt d,mse,euclidean d,norm manhatt d,norm mse,norm euclidean d
16,Hardware,Simulated,brisbane,brisbane,1,1,0.9760462466881894,0.023952343672929532,7975.020000000001,99.29119183959963,2550.9111212270836,1.9247754427951862,0.3880305069620202,0.21887139453556384
16,Hardware,Simulated,torino,torino,1,1,0.9451207770394765,0.054876161833436354,6174.36,102.81950471801757,2595.8387972291375,1.6815734997645382,0.5784302381544599,0.33128888249823163
16,Hardware,Simulated,fez,fez,1,1,0.8860272737594405,0.11396670820446331,5839.719999999998,140.10199810791013,3030.1360609715234,1.5983804288923233,0.809122610537496,0.4774237283681588
16,Hardware,Simulated,marrakesh,marrakesh,1,1,0.9580947049611852,0.04190290005701902,3036.581098901099,32.63225024239823,1462.390902558482,1.531059148435796,0.7333020104783136,0.28949231443002765
16,Hardware,Simulated,brisbane,brisbane,2,2,0.9849096632170442,0.015089436670476575,7941.960000000001,97.99811324157719,2534.2463079582485,1.9166861464943952,0.3829747128048373,0.17372067620476503
16,Hardware,Simulated,torino,torino,2,2,0.9530537362523027,0.04694362476503722,6023.22,93.17714178466801,2471.124675931996,1.6122361624952783,0.5310796070440081,0.30641026342165334
16,Hardware,Simulated,fez,fez,2,2,0.8744180067700434,0.12557536157756266,5821.419999999999,141.43626241149903,3044.5306523994827,1.6754197220318634,0.8130542576645886,0.501149402030126
16,Hardware,Simulated,marrakesh,marrakesh,2,2,0.9624106503336376,0.037587194847328975,3006.645274725275,31.83971585608452,1444.5233187264078,1.4717516929532344,0.7250526569148338,0.2741794844525662
16,Hardware,Simulated,brisbane,brisbane,3,3,0.9722701149620806,0.027728262900584832,8091.1,187.5426272613525,3505.822816429827,1.9483852899160734,0.7330768417059771,0.23549209286347775
16,Hardware,Simulated,torino,torino,3,3,0.9718458621246521,0.028152506564139812,7586.660000000003,204.98847073364254,3665.2591201714476,1.7108851092180979,0.8294589320503075,0.23728677402738768
16,Hardware,Simulated,fez,fez,3,3,0.954120859230411,0.045876567201667884,7691.660000000001,226.61693378601072,3853.7731345526804,1.7536355434749145,0.9701955554246774,0.3029077985185955
16,Hardware,Simulated,marrakesh,marrakesh,3,3,0.974169907232778,0.025828610048223233,7097.486593406592,194.48446344193877,3570.1167762596874,1.4482857111815355,0.9414245464693273,0.22728224764923013
16,Hardware,Refreshed_Simulated,brisbane,brisbane,1,1,0.9830061224192526,0.01699286685065482,7969.16,113.0243463470459,2721.6104721653346,1.9220267921627334,0.44169974797909545,0.18435220015331077
16,Hardware,Refreshed_Simulated,torino,torino,1,1,0.9489247446095218,0.05107239843670419,6226.760000000001,112.36626419372558,2713.6756420397815,1.6434267790234136,0.6321373083478204,0.31960099635868294
16,Hardware,Refreshed_Simulated,fez,fez,1,1,0.8570264899317439,0.14296608878377048,5742.900000000001,136.23369228515628,2988.011254597282,1.6352477100380522,0.7867822174814795,0.5347262641460274
16,Hardware,Refreshed_Simulated,marrakesh,marrakesh,1,1,0.9063870968107813,0.09360793643577059,3134.66,31.285108737182625,1431.8871764912212,1.657992575357588,0.7030294559705683,0.4326844957605423
16,Hardware,Refreshed_Simulated,brisbane,brisbane,2,2,0.9838487231675286,0.016150315009282212,7925.160000000001,101.0178057006836,2572.9949308927935,1.9125605057119737,0.3947756119653587,0.17972376030633525
16,Hardware,Refreshed_Simulated,torino,torino,2,2,0.9579660285040353,0.04203159474608986,6018.160000000002,98.94775875244143,2546.495693615055,1.6490877009821798,0.5639702595468398,0.28993652666097863
16,Hardware,Refreshed_Simulated,fez,fez,2,2,0.8692904210349574,0.13070271256745336,5723.18,129.10772557983404,2908.814862379527,1.6600210093880297,0.742182974792333,0.51127822673661
16,Hardware,Refreshed_Simulated,marrakesh,marrakesh,2,2,0.8269284386417004,0.17306343072030106,3173.3800000000006,19.453667651367194,1129.1215892010928,1.840270951944607,0.4429980933597593,0.5883254723710466
16,Hardware,Refreshed_Simulated,brisbane,brisbane,3,3,0.9684261115680208,0.03157205233759086,8080.1,180.90406418151858,3443.2148858588494,1.9503118112064861,0.7071276645663784,0.2512849073765347
16,Hardware,Refreshed_Simulated,torino,torino,3,3,0.9625793952093826,0.037418460231526396,7619.879999999999,212.01831427612305,3727.577262029585,1.791622455545936,0.8579042709337965,0.273563375587991
16,Hardware,Refreshed_Simulated,fez,fez,3,3,0.8180216820058352,0.18197010127725477,7575.0599999999995,194.2643495544433,3568.0959085203967,1.761704707238261,0.8316872237498322,0.6032745664741296
16,Hardware,Refreshed_Simulated,marrakesh,marrakesh,3,3,0.9209665508029485,0.07902920467786234,7164.299999999998,196.71195363769536,3590.503389999788,1.756575158391908,0.9522069704747855,0.39756560383886697
16,Simulated,Refreshed_Simulated,brisbane,brisbane,1,1,0.9883462352737956,0.011653083865501346,1165.6999999999998,1.3974543243408188,302.6277690497026,0.6522205796532621,0.035476353243221376,0.15266357696259134
16,Simulated,Refreshed_Simulated,torino,torino,1,1,0.9661247173354665,0.03387344209152121,744.0800000000002,0.9547732055664063,250.14399213253148,0.7721833598679338,0.08048865308314836,0.26028231630875126
16,Simulated,Refreshed_Simulated,fez,fez,1,1,0.9365560323887956,0.06344061902634646,445.92,0.40982593688964847,163.88518114826616,0.9024226379942677,0.1783336879376935,0.3562039276210915
16,Simulated,Refreshed_Simulated,marrakesh,marrakesh,1,1,0.9178237915149265,0.08217189462707508,395.0362637362637,0.24406262700154918,126.47089911585797,1.267752185095899,0.24023472748126815,0.4053933759376811
