nr_qubits,exp_type 1,exp_type 2,backend 1,backend 2,circuit 1,circuit 2,corr avg,cosine d,manhatt d,mse,euclidean d
16,Hardware,Hardware,brisbane,torino,1,1,0.995757368803503,0.0042423739173489405,1.6845122486530615,0.034804110272752195,0.09211269095416079
16,Hardware,Hardware,brisbane,fez,1,1,0.9220512298446641,0.07794455594954008,1.8619354839891857,0.15970368756523054,0.3948279522768998
16,Hardware,Hardware,brisbane,marrakesh,1,1,0.9822200588310052,0.017778884912078796,1.8946576831178348,0.35469098220077566,0.18856767969150454
16,Hardware,Hardware,torino,fez,1,1,0.943928608904553,0.05606840669414703,1.1990523730871572,0.11084521377046369,0.3348683523242726
16,Hardware,Hardware,torino,marrakesh,1,1,0.9892541883952863,0.01074517576989864,1.0886606341152931,0.260407427738436,0.14659587831814067
16,Hardware,Hardware,fez,marrakesh,1,1,0.935242467341344,0.06475405767416831,1.286980516359963,0.30875049148165123,0.3598723598004985
16,Hardware,Hardware,brisbane,torino,2,2,0.9958789909316513,0.004120759118999562,1.6870408610161365,0.03639470499053156,0.0907828080536957
16,Hardware,Hardware,brisbane,fez,2,2,0.9222774627298613,0.07771833393969352,1.862916494383563,0.1589554980305208,0.39425457242684425
16,Hardware,Hardware,brisbane,marrakesh,2,2,0.9828124347122755,0.017186543313925218,1.8981555322585577,0.357327478637932,0.18539980212483598
16,Hardware,Hardware,torino,fez,2,2,0.9434544685591949,0.05654251893070983,1.1945469993525826,0.1126213924416496,0.3362811886821795
16,Hardware,Hardware,torino,marrakesh,2,2,0.990183378034041,0.009816040801817527,1.0785610835980504,0.2595283014026279,0.14011453030896343
16,Hardware,Hardware,fez,marrakesh,2,2,0.9372032599478226,0.06279337209876357,1.2789672910937,0.31067079810334547,0.35438220073470067
16,Hardware,Hardware,brisbane,torino,3,3,0.9984367265444772,0.0015631782722864696,1.5650900028786128,0.0033665246490298182,0.05591383142544646
16,Hardware,Hardware,brisbane,fez,3,3,0.9976569441167118,0.0023429134054078204,1.5252744444384574,0.006455591724973301,0.06845309935217327
16,Hardware,Hardware,brisbane,marrakesh,3,3,0.9939621013504425,0.006037533506526249,1.7291886367895066,0.021129444385019527,0.10988660979914411
16,Hardware,Hardware,torino,fez,3,3,0.9979052949338267,0.002094577753897875,0.9789216028222466,0.0048462681232491365,0.06472368583364797
16,Hardware,Hardware,torino,marrakesh,3,3,0.9968607821815673,0.0031390283077394887,0.8449938420527721,0.013086705885977415,0.07923418842624788
16,Hardware,Hardware,fez,marrakesh,3,3,0.9948677281103355,0.005131961721342226,1.1255355200896346,0.013199510864440179,0.10131102330335064
16,Simulated,Simulated,brisbane,torino,1,1,0.9817338080098867,0.018265200315750962,0.8064567063798824,0.22366285700809097,0.19112927727463347
16,Simulated,Simulated,brisbane,fez,1,1,0.9641826804547355,0.03581535299898775,1.0336127767882688,0.5925675631038554,0.26763913390607225
16,Simulated,Simulated,brisbane,marrakesh,1,1,0.9718200654777301,0.02817833214187393,1.0249556036301146,0.7136505116646604,0.2373955860663082
16,Simulated,Simulated,torino,fez,1,1,0.9334825765699825,0.0665138279829186,1.0796371584843067,0.37198460807302464,0.36472956552196306
16,Simulated,Simulated,torino,marrakesh,1,1,0.9374117340382674,0.06258482028081014,1.2119527486299726,0.5369736690287633,0.3537932172351869
16,Simulated,Simulated,fez,marrakesh,1,1,0.9507234097880447,0.04927388963052348,0.9649018477476372,0.17782221419106445,0.3139232059931964
16,Simulated,Simulated,brisbane,torino,2,2,0.9651349251553464,0.034863127697592144,1.1123777295464188,0.19115464270407995,0.2640572956674564
16,Simulated,Simulated,brisbane,fez,2,2,0.9583357236898375,0.04166198382424924,1.156194166511165,0.5956716504337527,0.28865891229706286
16,Simulated,Simulated,brisbane,marrakesh,2,2,0.9786987092797825,0.02130007570084358,1.0255115946151905,0.7046840759945618,0.20639804117702434
16,Simulated,Simulated,torino,fez,2,2,0.9334891961374019,0.06650719032680241,1.156058198591825,0.4212972676648435,0.3647113662248658
16,Simulated,Simulated,torino,marrakesh,2,2,0.9789247055379362,0.021074127212108662,0.6753246438570365,0.5472719961528688,0.20530040044827425
16,Simulated,Simulated,fez,marrakesh,2,2,0.9502408828178052,0.049756387915335876,1.0607182571350953,0.16867951289178654,0.3154564563147735
16,Simulated,Simulated,brisbane,torino,3,3,0.9942625472449582,0.005737124089766343,0.3716175150382894,0.15980550333044316,0.1071179171732304
16,Simulated,Simulated,brisbane,fez,3,3,0.9754817578519139,0.024516881923149936,0.7794389527678325,0.8127196981883154,0.22143568783350737
16,Simulated,Simulated,brisbane,marrakesh,3,3,0.988515240960202,0.011484104564928876,0.5120498093260106,0.6690112683003941,0.151552661243071
