nr_qubits,exp_type 1,exp_type 2,backend 1,backend 2,circuit 1,circuit 2,corr avg,cosine d,manhatt d,mse,euclidean d
4,Simulated,Simulated,torino,fez,1,1,0.8505476108968081,0.12164216890723356,0.8004038108715065,0.7648680149902997,0.4932386215762782
4,Simulated,Simulated,torino,marrakesh,1,1,0.9351149282620554,0.05235421344458613,0.4979519668725555,0.2516904992683336,0.32358681507313036
4,Simulated,Simulated,fez,marrakesh,1,1,0.9791957347621284,0.01703300020876075,0.32899369131060124,8.202301018719199,0.1845697711368827
4,Simulated,Simulated,brisbane,torino,2,2,0.9897707710812088,0.00821993195182169,0.20008139778319936,0.022352515294233283,0.12821803267732165
4,Simulated,Simulated,brisbane,fez,2,2,0.8828554297424842,0.09733245541519309,0.9059706668520069,0.8909419800277548,0.44120846640832506
4,Simulated,Simulated,brisbane,marrakesh,2,2,0.9780655855034854,0.017668058829656053,0.34115543423497385,0.41020532287844397,0.18797903515901004
4,Simulated,Simulated,torino,fez,2,2,0.8408858722961952,0.13180975435114384,1.0763839139299392,0.8858583499501518,0.5134389045468676
4,Simulated,Simulated,torino,marrakesh,2,2,0.987583196457106,0.010011523825754542,0.28702161910420776,0.3628256799584373,0.1415028185284995
4,Simulated,Simulated,fez,marrakesh,2,2,0.8259194281553515,0.1442060505772378,1.0156014649519398,25.808783954699635,0.5370401299292965
4,Simulated,Simulated,brisbane,torino,3,3,0.975397503927351,0.019818413241086907,0.3618726865212022,0.2696808129153538,0.1990899959369463
4,Simulated,Simulated,brisbane,fez,3,3,0.9461765691452035,0.04381726422994281,0.48732433289728144,0.8767296514019922,0.2960312964196274
4,Simulated,Simulated,brisbane,marrakesh,3,3,0.985163769237374,0.011935068268221993,0.2897462047141481,0.4996935573214484,0.15449963280359064
4,Simulated,Simulated,torino,fez,3,3,0.8585259143514389,0.11509126746933107,0.7871774064395506,0.781481543090886,0.4797734204170356
4,Simulated,Simulated,torino,marrakesh,3,3,0.938530309551798,0.049578836867645526,0.4911327001983104,0.2222052502157116,0.3148931147791117
4,Simulated,Simulated,fez,marrakesh,3,3,0.9810965410157323,0.015479060919610932,0.3071596567359315,12.137558457890668,0.17594920243985737
4,Refreshed_Simulated,Refreshed_Simulated,brisbane,torino,1,1,0.9416273246740625,0.047140040548876994,0.5422108609766256,0.4460160131708508,0.307050616507692
4,Refreshed_Simulated,Refreshed_Simulated,brisbane,fez,1,1,0.9441178716060934,0.04543235628239717,0.5861421872750832,0.54424318822588,0.3014377424358041
4,Refreshed_Simulated,Refreshed_Simulated,brisbane,marrakesh,1,1,0.6879460356982303,0.25997677234946104,1.344484026201491,0.5505177936362667,0.7210780434175776
4,Refreshed_Simulated,Refreshed_Simulated,torino,fez,1,1,0.8843426856759212,0.09377298961775482,0.8098374264276209,0.19431549542015228,0.433065790885761
4,Refreshed_Simulated,Refreshed_Simulated,torino,marrakesh,1,1,0.823918728931525,0.1471650376978587,1.060650819961163,0.38788497252866155,0.5425219584456624
4,Refreshed_Simulated,Refreshed_Simulated,fez,marrakesh,1,1,0.807331591911101,0.16122769828366357,0.9364455450629121,0.7682728110662042,0.5678515620893606
4,Refreshed_Simulated,Refreshed_Simulated,brisbane,torino,2,2,0.9248437151891838,0.06164898581819245,0.6305733321693043,0.21052233247210814,0.3511381090630646
4,Refreshed_Simulated,Refreshed_Simulated,brisbane,fez,2,2,0.9370959986045179,0.05106905065670031,0.6381548738211529,0.5732659982190175,0.3195905213134469
4,Refreshed_Simulated,Refreshed_Simulated,brisbane,marrakesh,2,2,0.9308382482939888,0.057963917470313486,0.6651222433761881,0.3919310627026217,0.34048176888142906
4,Refreshed_Simulated,Refreshed_Simulated,torino,fez,2,2,0.80235234668614,0.16216062286401722,1.0185925075190243,0.4815819210856399,0.569492094526372
4,Refreshed_Simulated,Refreshed_Simulated,torino,marrakesh,2,2,0.7730992365214882,0.18931468641272808,1.0410132296818355,0.3687774093801245,0.6153286705700104
4,Refreshed_Simulated,Refreshed_Simulated,fez,marrakesh,2,2,0.9439346452872164,0.04704088010765195,0.5745418403551122,0.49311118381081476,0.3067275015633644
4,Refreshed_Simulated,Refreshed_Simulated,brisbane,torino,3,3,0.9461674067552581,0.04344913552843466,0.5098363618211798,0.4529206750407411,0.2947851269261552
4,Refreshed_Simulated,Refreshed_Simulated,brisbane,fez,3,3,0.9447391114820369,0.0449217739027965,0.5955256769265109,0.5645829379340784,0.2997391329232695
4,Refreshed_Simulated,Refreshed_Simulated,brisbane,marrakesh,3,3,0.6927350653642866,0.2558714558528161,1.338050578833787,0.5447957053961254,0.71536208433606
4,Refreshed_Simulated,Refreshed_Simulated,torino,fez,3,3,0.8884534092136079,0.09042692885764492,0.7784835875831392,0.1962562869883689,0.42526915913958524
4,Refreshed_Simulated,Refreshed_Simulated,torino,marrakesh,3,3,0.8311571112953535,0.14110723292933458,1.041259509369043,0.3994966446733602,0.5312386148038082
4,Refreshed_Simulated,Refreshed_Simulated,fez,marrakesh,3,3,0.7995582383701896,0.16762785625190824,0.9410432798576511,0.9370131178321118,0.5790127049588951
