column,max,min,range,mean,standard deviation,variance
0000,145.0,83.0,62.0,117.19,11.057878036344345,122.27666666666666
0001,42.0,18.0,24.0,29.71,5.191864264929752,26.955454545454547
0010,37.0,12.0,25.0,25.09,4.927955709495315,24.28474747474747
0011,2.0,0.0,2.0,0.17,0.40339468604243256,0.16272727272727275
0100,49.0,11.0,38.0,31.93,5.900273919339027,34.81323232323231
0101,2.0,0.0,2.0,0.16,0.4197161137740796,0.17616161616161613
0110,2.0,0.0,2.0,0.2,0.4714045207910317,0.2222222222222222
0111,1.0,0.0,1.0,0.01,0.09999999999999999,0.009999999999999998
1000,45.0,15.0,30.0,29.08,5.327041743535875,28.377373737373738
1001,2.0,0.0,2.0,0.27,0.5096047190685833,0.25969696969696965
1010,2.0,0.0,2.0,0.24,0.4739688435398098,0.22464646464646468
1011,0.0,0.0,0.0,0.0,0.0,0.0
1100,3.0,0.0,3.0,0.33,0.620442982835244,0.38494949494949493
1101,0.0,0.0,0.0,0.0,0.0,0.0
1110,0.0,0.0,0.0,0.0,0.0,0.0
1111,0.0,0.0,0.0,0.0,0.0,0.0
