column,max,min,range,mean,standard deviation,variance
0000,928.0,532.0,396.0,734.7719298245614,69.41464891295838,4818.393483709274
0001,574.0,224.0,350.0,397.6842105263158,57.71177086384199,3330.6484962406016
0010,81.0,40.0,41.0,59.175438596491226,9.85633010342944,97.14724310776943
0011,52.0,16.0,36.0,29.43859649122807,6.611725363375414,43.71491228070175
0100,59.0,21.0,38.0,40.19298245614035,9.594340959446631,92.0513784461153
0101,13.0,1.0,12.0,5.771929824561403,2.3980464062265434,5.75062656641604
0110,5.0,0.0,5.0,1.8771929824561404,1.402423609309924,1.9667919799498748
0111,50.0,18.0,32.0,30.789473684210527,7.165734042015672,51.34774436090226
1000,90.0,50.0,40.0,70.82456140350877,9.449343905828941,89.29010025062657
1001,16.0,3.0,13.0,8.736842105263158,3.330199027672336,11.090225563909772
1010,7.0,0.0,7.0,1.6666666666666667,1.3671311638052945,1.869047619047619
1011,11.0,0.0,11.0,3.6666666666666665,2.206591856018602,4.8690476190476195
1100,7.0,0.0,7.0,2.8421052631578947,1.5328483487124145,2.349624060150376
1101,7.0,0.0,7.0,2.3157894736842106,1.441203548834422,2.077067669172932
1110,6.0,0.0,6.0,1.6842105263157894,1.403540099900988,1.9699248120300754
1111,116.0,57.0,59.0,78.10526315789474,11.379311130490777,129.48872180451127
