0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
3562,99,147,25,72,22,1,3,82,46,5,4,14,10,2,2
3529,123,145,20,89,21,10,8,75,45,1,5,10,10,1,4
3546,111,145,22,66,24,5,3,82,68,,3,12,5,2,2
3531,120,147,27,71,14,9,2,74,62,7,5,8,9,5,5
3477,139,153,24,81,32,4,5,79,73,3,2,9,10,1,4
3515,118,150,22,93,24,8,2,72,63,3,6,8,3,3,6
3536,122,142,33,63,23,5,5,70,69,5,5,7,7,3,1
3552,106,130,24,87,35,6,2,67,56,4,2,12,7,2,4
3518,115,148,28,69,20,8,5,85,68,1,4,12,9,3,3
3537,106,119,30,79,21,10,5,87,67,4,5,9,8,5,4
3565,115,130,22,83,27,6,3,70,48,2,4,8,5,3,5
3564,120,133,27,70,25,5,7,63,56,2,2,5,13,3,1
3571,121,131,20,60,20,7,3,63,67,4,6,8,7,6,2
3540,110,127,16,90,24,3,4,69,72,10,4,5,15,4,3
3505,111,132,21,101,30,2,6,74,74,4,7,10,12,4,3
3538,114,131,22,100,29,4,3,70,51,6,3,11,9,2,3
3595,103,131,20,58,24,4,4,66,56,6,5,7,9,4,4
3525,108,135,23,69,19,8,4,94,71,4,6,15,12,,3
3580,100,124,21,77,19,6,4,82,54,6,4,5,6,2,6
3551,126,133,20,81,24,3,3,73,54,4,2,10,6,2,4
3487,120,135,24,110,25,5,,91,69,4,5,9,7,2,3
3559,129,113,23,74,20,7,2,71,61,10,7,6,10,3,1
3589,106,133,19,51,25,5,3,74,58,3,5,6,11,6,2
3552,124,128,15,76,29,5,6,76,51,6,7,8,9,3,1
3548,113,140,32,78,23,4,5,69,47,4,6,12,12,2,1
3575,108,137,22,46,27,6,6,65,64,6,6,16,8,3,1
3561,83,155,20,64,23,4,5,77,72,4,5,8,9,3,3
3518,113,177,21,65,29,4,4,71,55,8,10,7,7,5,2
3556,117,154,28,58,18,5,4,61,46,10,6,17,7,3,6
3518,130,160,25,68,19,6,2,63,73,4,5,9,9,4,1
3557,114,153,19,75,21,1,7,64,44,6,7,9,8,6,5
3520,124,142,30,95,16,8,3,69,43,14,6,10,7,6,3
3588,108,128,24,53,20,6,6,63,63,5,5,4,13,8,2
3588,96,101,25,92,23,5,4,63,63,8,8,8,7,1,4
3524,136,139,20,82,25,2,6,76,49,6,3,6,15,1,6
3580,103,125,22,88,20,3,5,65,54,9,3,7,3,3,6
3537,126,141,17,89,21,5,5,62,65,1,6,10,6,3,2
3556,92,138,20,71,29,7,6,63,71,6,7,10,7,4,9
3552,104,133,25,85,25,5,6,67,61,6,4,10,7,2,4
3568,115,127,25,68,22,8,3,50,71,1,4,22,8,2,2
3534,105,124,28,94,29,1,2,81,57,3,8,9,16,2,3
3557,92,129,24,78,23,3,3,88,61,4,2,8,14,5,5
3591,110,129,20,71,21,6,4,70,45,5,6,6,8,,4
3544,124,112,24,89,25,8,2,72,60,2,5,11,10,5,3
3519,113,137,32,76,34,5,7,77,65,6,2,5,12,2,4
3565,126,125,24,70,24,,7,61,60,5,5,10,8,4,2
3553,96,132,17,76,27,7,3,84,59,5,7,13,12,2,3
3474,120,151,22,88,32,6,8,77,81,5,9,12,7,2,2
3540,112,135,32,80,28,5,1,56,75,4,1,11,11,4,1
3526,119,127,26,92,42,2,5,74,61,5,4,3,7,,3
