column,max,min,range,mean,standard deviation,variance
0000,232.0,151.0,81.0,194.88,16.513000444300527,272.6791836734694
0001,71.0,33.0,38.0,51.9,8.437646446196972,71.19387755102039
0010,31.0,12.0,19.0,21.68,4.0830160920774325,16.67102040816327
0011,40.0,13.0,27.0,24.52,5.599708447220939,31.356734693877545
0100,19.0,2.0,17.0,10.68,3.2415667665560766,10.507755102040816
0101,5.0,0.0,5.0,1.66,1.3032142367771984,1.6983673469387754
0110,4.0,0.0,4.0,0.7,0.8390957231764807,0.7040816326530612
0111,50.0,20.0,30.0,34.52,7.24847626493081,52.540408163265305
1000,47.0,24.0,23.0,35.64,5.6632002202547875,32.071836734693875
1001,3.0,0.0,3.0,0.62,0.752953368748825,0.566938775510204
1010,2.0,0.0,2.0,0.24,0.5174505793221381,0.2677551020408164
1011,4.0,0.0,4.0,0.9,0.9741558354989898,0.9489795918367347
1100,4.0,0.0,4.0,0.92,0.9655282999266173,0.9322448979591839
1101,2.0,0.0,2.0,0.22,0.5454823740581938,0.2975510204081633
1110,1.0,0.0,1.0,0.18,0.38808793449160356,0.15061224489795919
1111,17.0,6.0,11.0,10.5,2.851780682525304,8.13265306122449
