column,max,min,range,mean,standard deviation,variance
0000,1679.0,935.0,744.0,1214.0,175.32151223697915,30737.632653061224
0001,191.0,106.0,85.0,140.08,18.76475201987351,352.1159183673469
0010,1007.0,330.0,677.0,562.34,163.97966648462292,26889.331020408164
0011,115.0,53.0,62.0,77.06,15.261542971716558,232.91469387755106
0100,86.0,43.0,43.0,65.12,9.395265850850803,88.27102040816328
0101,44.0,16.0,28.0,27.24,6.796037260711539,46.186122448979596
0110,36.0,11.0,25.0,21.26,6.252542340063417,39.09428571428571
0111,29.0,6.0,23.0,13.8,4.810702354423639,23.142857142857146
1000,190.0,118.0,72.0,143.84,14.329020075585442,205.3208163265306
1001,107.0,62.0,45.0,82.98,10.58587815566241,112.0608163265306
1010,55.0,14.0,41.0,31.12,10.251211974141182,105.08734693877553
1011,40.0,9.0,31.0,21.54,7.231478805492395,52.294285714285714
1100,19.0,5.0,14.0,10.74,3.25018052873802,10.563673469387755
1101,15.0,2.0,13.0,8.34,2.759843237192568,7.616734693877552
1110,10.0,1.0,9.0,4.56,1.8969363054511807,3.5983673469387756
1111,10.0,0.0,10.0,3.98,2.104320143254377,4.4281632653061225
