nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,n_neighbors,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
4,1111,Hardware,111,Hardware,111,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,111,Simulation,111,0,7,0,0.23833333333333334,nan,nan,nan,nan,nan
4,1111,Hardware,111,Refreshed_Simulation,111,0,7,0,0.18333333333333332,nan,nan,nan,nan,nan
4,1111,Hardware,111,Sim and Refreshed,111,0,7,0,0.21083333333333334,nan,nan,nan,nan,nan
4,1111,Simulation,111,Simulation,111,0,7,0,0.9458333333333333,0.9427083333333334,0.9114583333333334,0.9114583333333334,0.9479166666666666,0.9270833333333334
4,1111,Simulation,111,Hardware,111,0,7,0,0.23208722741433022,nan,nan,nan,nan,nan
4,1111,Simulation,111,Refreshed_Simulation,111,0,7,0,0.12666666666666668,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,7,0,0.9958333333333333,1.0,1.0,0.9947916666666666,1.0,1.0
4,1111,Refreshed_Simulation,111,Hardware,111,0,7,0,0.24454828660436137,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Simulation,111,0,7,0,0.1725,nan,nan,nan,nan,nan
4,1111,Hardware,111,Hardware,111,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,111,Simulation,111,0,7,1,0.2708333333333333,nan,nan,nan,nan,nan
4,1111,Hardware,111,Refreshed_Simulation,111,0,7,1,0.1875,nan,nan,nan,nan,nan
4,1111,Hardware,111,Sim and Refreshed,111,0,7,1,0.22916666666666666,nan,nan,nan,nan,nan
4,1111,Simulation,111,Simulation,111,0,7,1,0.9625,0.9635416666666666,0.9322916666666666,0.953125,0.953125,0.9427083333333334
4,1111,Simulation,111,Hardware,111,0,7,1,0.16043613707165108,nan,nan,nan,nan,nan
4,1111,Simulation,111,Refreshed_Simulation,111,0,7,1,0.1325,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,7,1,0.9958333333333333,1.0,1.0,0.9947916666666666,1.0,1.0
4,1111,Refreshed_Simulation,111,Hardware,111,0,7,1,0.21495327102803738,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Simulation,111,0,7,1,0.16833333333333333,nan,nan,nan,nan,nan
4,1111,Hardware,111,Hardware,111,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,111,Simulation,111,0,7,2,0.2708333333333333,nan,nan,nan,nan,nan
4,1111,Hardware,111,Refreshed_Simulation,111,0,7,2,0.1875,nan,nan,nan,nan,nan
4,1111,Hardware,111,Sim and Refreshed,111,0,7,2,0.22916666666666666,nan,nan,nan,nan,nan
4,1111,Simulation,111,Simulation,111,0,7,2,0.9625,0.9635416666666666,0.9322916666666666,0.953125,0.953125,0.9427083333333334
4,1111,Simulation,111,Hardware,111,0,7,2,0.16043613707165108,nan,nan,nan,nan,nan
4,1111,Simulation,111,Refreshed_Simulation,111,0,7,2,0.1325,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,7,2,0.9958333333333333,1.0,1.0,0.9947916666666666,1.0,1.0
4,1111,Refreshed_Simulation,111,Hardware,111,0,7,2,0.21495327102803738,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,111,Simulation,111,0,7,2,0.16833333333333333,nan,nan,nan,nan,nan
4,1111,Hardware,111,Hardware,111,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,111,Simulation,111,0,7,3,0.2708333333333333,nan,nan,nan,nan,nan
4,1111,Hardware,111,Refreshed_Simulation,111,0,7,3,0.1875,nan,nan,nan,nan,nan
4,1111,Hardware,111,Sim and Refreshed,111,0,7,3,0.22916666666666666,nan,nan,nan,nan,nan
