nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,n_neighbors,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
8,1111,Hardware,111,Hardware,111,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,111,Simulation,111,0,7,0,0.3358333333333333,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Simulation,111,0,7,0,0.31083333333333335,nan,nan,nan,nan,nan
8,1111,Hardware,111,Sim and Refreshed,111,0,7,0,0.3233333333333333,nan,nan,nan,nan,nan
8,1111,Simulation,111,Simulation,111,0,7,0,0.9875,0.9895833333333334,1.0,0.9947916666666666,1.0,1.0
8,1111,Simulation,111,Hardware,111,0,7,0,0.19833333333333333,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Simulation,111,0,7,0,0.37583333333333335,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,111,Hardware,111,0,7,0,0.31166666666666665,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Simulation,111,0,7,0,0.4075,nan,nan,nan,nan,nan
8,1111,Hardware,111,Hardware,111,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,111,Simulation,111,0,7,1,0.28833333333333333,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Simulation,111,0,7,1,0.3416666666666667,nan,nan,nan,nan,nan
8,1111,Hardware,111,Sim and Refreshed,111,0,7,1,0.315,nan,nan,nan,nan,nan
8,1111,Simulation,111,Simulation,111,0,7,1,0.9916666666666667,0.9947916666666666,1.0,1.0,1.0,1.0
8,1111,Simulation,111,Hardware,111,0,7,1,0.25666666666666665,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Simulation,111,0,7,1,0.4583333333333333,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,7,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,111,Hardware,111,0,7,1,0.36833333333333335,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Simulation,111,0,7,1,0.55,nan,nan,nan,nan,nan
8,1111,Hardware,111,Hardware,111,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,111,Simulation,111,0,7,2,0.28833333333333333,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Simulation,111,0,7,2,0.3416666666666667,nan,nan,nan,nan,nan
8,1111,Hardware,111,Sim and Refreshed,111,0,7,2,0.315,nan,nan,nan,nan,nan
8,1111,Simulation,111,Simulation,111,0,7,2,0.9916666666666667,0.9947916666666666,1.0,1.0,1.0,1.0
8,1111,Simulation,111,Hardware,111,0,7,2,0.25666666666666665,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Simulation,111,0,7,2,0.4583333333333333,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,7,2,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,111,Hardware,111,0,7,2,0.36833333333333335,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Simulation,111,0,7,2,0.55,nan,nan,nan,nan,nan
8,1111,Hardware,111,Hardware,111,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,111,Simulation,111,0,7,3,0.28833333333333333,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Simulation,111,0,7,3,0.3416666666666667,nan,nan,nan,nan,nan
8,1111,Hardware,111,Sim and Refreshed,111,0,7,3,0.315,nan,nan,nan,nan,nan
8,1111,Simulation,111,Simulation,111,0,7,3,0.9916666666666667,0.9947916666666666,1.0,1.0,1.0,1.0
8,1111,Simulation,111,Hardware,111,0,7,3,0.25666666666666665,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Simulation,111,0,7,3,0.4583333333333333,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,7,3,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,111,Hardware,111,0,7,3,0.36833333333333335,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Simulation,111,0,7,3,0.55,nan,nan,nan,nan,nan
8,1111,Hardware,111,Hardware,111,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,111,Simulation,111,0,7,4,0.28833333333333333,nan,nan,nan,nan,nan
8,1111,Hardware,111,Refreshed_Simulation,111,0,7,4,0.3416666666666667,nan,nan,nan,nan,nan
8,1111,Hardware,111,Sim and Refreshed,111,0,7,4,0.315,nan,nan,nan,nan,nan
8,1111,Simulation,111,Simulation,111,0,7,4,0.9916666666666667,0.9947916666666666,1.0,1.0,1.0,1.0
8,1111,Simulation,111,Hardware,111,0,7,4,0.25666666666666665,nan,nan,nan,nan,nan
8,1111,Simulation,111,Refreshed_Simulation,111,0,7,4,0.4583333333333333,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Refreshed_Simulation,111,0,7,4,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Refreshed_Simulation,111,Hardware,111,0,7,4,0.36833333333333335,nan,nan,nan,nan,nan
8,1111,Refreshed_Simulation,111,Simulation,111,0,7,4,0.55,nan,nan,nan,nan,nan
8,1111,Hardware,100,Hardware,100,0,7,0,1.0,1.0,1.0,1.0,1.0,1.0
8,1111,Hardware,100,Simulation,100,0,7,0,0.25,nan,nan,nan,nan,nan
8,1111,Hardware,100,Refreshed_Simulation,100,0,7,0,0.46,nan,nan,nan,nan,nan
